Item Name,Quantity
IMF EYE DROP 5ML,1
IMMUNE-CZ TAB,5
IMUNCARE TAB,2
INDCLAV- DS SYP 30ML,1
INDCLAV-625mg TAB 10 S,1
INDERAL 40MG TAB,1
INDOCAP CAP 10 S,1
INHIPRAZ D 40 CAP,5
INNOVFOL HB CAP 10 S,3
INOGLA-M 500 TAB,2
INSULIN SYRINGE(BD) 1ML,5
INTAFOL-D TAB 10 SBN,1
IODEX OINT. 50GM,1
IODEX OINT. 16GM,1
IROZORB TAB 10 S,2
ISABGOL(BAIDYA) 100GM,2
ISTAMET 50/500 TAB 15 S,2
ISTAMET-50/1000 TAB 15 S,3
IT-MAC 100 CAP,7
ITASPOR SB 50 CAP,2
ITRASYS-100 TAB,10
ITRATUF 100 CAP,1
ITRATUF 200MG CAP,2
IVABRAD 5 TAB 15 S,4
IVEPRED-16 TAB 10 S,2
IVERAG-12 TAB,7
IVERMETROL-12 TAB,5
IVERNORID-12 TAB,10
JALRA M 50/1000,4
JALRA M 50/850 TAB,4
JALRA OD 100 MG TAB,2
JALRA-50 TAB 14 S,2
JALRA-M50/500 TAB,1
JANUMET 50/1000 15 S,6
JANUMET 50/500 15 S,2
JARDIANCE 25M TAB 10 S,2
JESTINE PLUS TAB,25
JIDAL AP TAB,2
JUBIGLIM M2 FORTE TAB,1
JUNIOR LANZOL 30 TAB 10 S,1
JUST TEARS DROP 10ML,1
K-STAT 250 TAB 10 S,3
KANSEL DS LOTION 30ML,1
KARVOL PLUS CAP 10 SBG,5
KEFMAX 200MG 1X10 S,1
KENACORT 4 TAB,8
KENACORT-0.1%O/Paste 5GM,1
KENZ SOAP,1
KERASOL-FORT LOTION 15ML,1
KETO GOLD PREMIUM 100GM,2
KETO SOAP 50GM,1
KETOROL DT TAB,4
KOFKUL SYP 100ML,2
KONTEST-IBT TAB,1
KRIMSON-35 21 S,2
KTC SHAMPOO 100ML,1
L-SYS 10GM,1
LACTIHEP SYP 200ML,1
LACTO CALAMINE(ALOE) 60ML,1
LACTOBACIL PLUS SACH. 1GM,5
LACTOGEN (1) 450GM,1
LACTOGEN (2) 450GM,3
LACTOMED SYP. 200ML,1
LAMA 5MG 10 S,1
LAN 30MG CAP 10 S,2
LANOL ER 10S,1
LANOL-ER TAB 10 S,1
LANOXIN TAB 10 S,1
LANTUS CARTRIDGE 3ML,5
LANTUS SOLOSTER 100IU 3ML,1
LANZOL JR 15MG 15TAB,1
LANZOL JR 30MG 10TAB,1
LARIAGO-DS TAB 5 SBG,1
LASIX 40mg TAB 15 SF,6
LATOCOM EYE DROPS 2.5ML,1
LECOPE 5MG TAB 10 SBW,1
LEFNO 10 TAB 10 SA,8
LEMOLATE GOLD TAB 10 S,1
LETROZ 2.5 5 S,2
LEVERA-250 TAB 10 SBP,1
LEVERA-500MG TAB,9
LEVIPIL-750 10TAB,6
LEVOFF 500 TAB,1
LEVOLIN SYP 100ML,1
LEVOLIN 0.63MG 2.5ML,20
LEVOLIN 0.63MG RESP,5
LEVOLIN FREE INHALER 200MD,4
LEVOSIZ-10 TAB,1
LEVOSIZ-5 TAB,5
LEVOSIZ-M TAB,1
LEZYNCET 5MG TAB 10 SBW,6
LIBOTRYP 12.5 TAB 30 S,3
LIGNOGESIC GEL 30GM,1
LILITUF CREAM 50GM,1
LIMCEE TAB 15 S,9
LINICAL LOTION 100ML,1
LINOX-600 TAB,1
LIPAGLYN TAB,6
LIPICURE-20 15 S,2
LIPIKIND-10 TAB,2
LIPIKIND-20MG TAB 10 S,2
LIPIKIND-AS TAB,3
LIPIKIND-F TAB 10 SF,2
LIPIROSE-10 TAB,1
LIPRIL 5MG TAB 15 S,2
LISTERINE COOL MINT 250ML,1
LISTERINE COOLMINT 80ML,1
LIV 52 DS TAB 60 S,2
LIV 52 TAB 100 S,1
LIVERIL-FORTE CAP 15 SF,1
LIVOGEN Z TAB 15 S,4
LIVOGEN-XT TAB 10 SF,1
LIZOKEF TAB 10 S,1
LM KAST TAB,1
LOCERYL NAIL LACQU 2ML,1
LOFTAIR INHALER 110/50M 1 S,2
LONAZEP 0.25MG TAB 15 S,4
LONAZEP 0.5 TAB 15S,10
LONAZEP MD 0.5mg 10 SF,3
LONAZEP-1MG TAB 10 SBOX,6
LOPAMIDE TAB 10 S,5
LOSAR 25 TAB 15 S,2
LOSAR-H TAB 15 SB,2
LOSIUM - H 30 S,1
LOTEPRED DROP 5 ML,1
LOX-2% JELLY 30GM,1
LOXOF 500 TAB 10 SB,6
LUKOL TAB 60 S,1
LULIBET CREAM 10GM,1
LULIBET LOTION 50ML,1
LULICAN XL CREAM 50GM,1
LULIDER CREAM 10GM,1
LULIDEX CREAM 20GM,1
LULIFIN CREAM 10GM,2
LULIMAC CREAM 10GM,1
LULIMAC LOTION 15ML,2
LULIZA CREAM 20GM,1
LUMIA 60K CAP,2
LUPITUSS SYP 100ML,6
LUPITUSS SF SYP. 100ML,1
LYCAL D TAB 10 S,1
LYCAM-P TAB,73
M-SYS OINT. 10GM,1
M2 TONE SYP 450ML,1
M2 TONE TAB 30 S,1
MAC RABONIK DSR TAB 10 SF,1
MACBERY SYP 100ML,13
MACBERY-XT 100ML,2
MACPROT ACTIV POWDER,1
MACSART AM TAB,7
MACSART BETA 50 TAB,3
MACSART-20 10TAB,1
MACSART-40 10TAB,5
MACSART-H 10TAB,1
MACTOR- F TAB 10 S,3
MACTOR-10 TAB 10 SA,1
MACTOR-ASP-75 CAP 10 SF,3
MAGNATE SYP 200ML,1
MARILIV DS SYP 200ML,1
MARLINE-E 400 SOFTGEL,46
MARTIFUR-MR TAB 10 SBY,1
MAXGALIN-ER-75 TAB 10 SFS,2
MAXGALIN-M 75 CAP 10 SF,1
MAXICAL PLUS TAB,1
MAXPRESS XL 25 TAB,2
MAXPRESS XL 50 TAB,3
MAXREL TAB 10 S,2
MAXTRA DROP 15ML,3
MAXTRA GARGLE 120ML,1
MAXVOID 8 TAB,2
MAXVOID-4 TAB 10 S,2
MEFKIND FORT SUSP.,1
MEFOMIN GZ 80 TAB,2
MEGA-CV 625MG TAB 10 S,1
MEGABROM EYE DROP 5ML,1
MEGAHEAL GEL 50GM,1
MEGANEURON OD PLUS 10 S,2
MEGASCAB LOTION 100ML,2
MEGAVOG 0.3 TAB 30 SBOX,1
MELZAP MD 0.50 TAB,1
MELZAP-0.5 MD TAB 10 S,1
MENOHELP SYP,2
MENUVIT TAB 10 S,3
MESACOL OD TAB,1
MET XL 25 TAB,1
MET XL 50MG TAB,3
MET XL TRIO 25 TAB 10 S,2
MET-INNOVFOL TAB 10 S,1
METACORTIL-C OINT. 10g.,1
METHYCOBAL TAB,2
METOCARD-XL 50 TAB 10 S,3
METOLAR XR 50 CAP 15 S,2
METOSARTAN-25 TAB 10 SF,5
METOSARTAN-50 TAB 10 SF,9
METROGYL 200 TAB 15 S,1
METROGYL 400MG TAB 15 S,11
METROGYL DG GEL FORTE 20GM,1
METROGYL-ER TAB 10 S,1
METSMALL-500 TAB 28 S,1
MIGON TAB 10 SF,1
MIGRABETA PLUS TAB 10 SA,2
MILFLODEX DROP 5ML,1
MINIPRESS XL-5 TAB 30 SB,1
MINOZ ER-65MG TAB 10 S,1
MINTOP EVA 5% LOTION 60ML,1
MIRFAST 7.5 TAB,1
MIRNITE 30MG 10TAB,1
MIRTAKEM-15 TAB 10 SBW,2
MIRTAZ 15MG TAB 10 SBY,1
MIRTAZ- 7.5 MG TAB 10 SBY,9
MOM-PLUS SYP 170ML,1
MOMATE CREAM 15GM,1
MOMOZ T CREAM 10GM,2
MONOCEF O 200MG 10 SA,1
MONSTAR-L SUSP 60ML,1
MONTAIR-FX TAB 10 SF,1
MONTAIR-LC TAB,3
MONTEK AB TAB 10 SF,6
MONTEK BL TAB,2
MONTEK LC TAB 10 SA,13
MONTEMAC - L TAB 10 SA,3
MONTEMED FX TAB 10 S,1
MONTEMED-LC TAB 10 SF,8
MONTEY L TAB 10 S,7
MOOV OINT 15GM,1
MOX 500MG CAP 15 S,3
MOX CLAV 625MG 10 S,8
MOX CLAV BD SYP 30ML,1
MOX CLAV DROPS 10ML,3
MOX-CV 625 TAB 10 S BOX,2
MOXCLAV 457MG DS SYP 30ML,1
MOXIBLU-D EYE DROP 10ML,1
MOXICIP EYE DROP 5ML,1
MOXIF-400MG TAB 5 S,1
MOXIGRAM D DROP 5ML,1
MOXOVAS 0.3MG 10S,2
MP-40 TAB,5
MUCAINE GEL(MINT) 200ML,1
MUCINAC-600 TAB 10 SF,6
MUCOLITE DROPS 15ML,1
MULTI-VITAL SYP 200ML,7
MULTIGING CAP,3
MUSCODAC GEL 30GM,1
MYCODERM POWDER 150GM,1
MYOCYST M TAB 10 S,2
MYOLAXIN OINT 30GM,1
MYOSPAZ FORTE 10 S,2
MYOTOP-150 10 SBOX,1
N-VASTIN-10 TAB,3
NAILRAX (NAIL LACQUER) 5ML,1
NAILROX CREAM 20GM,2
NAN LO-LAC INFANT,1
NAN PRO1 INFANT,2
NANOFAST GEL 30GM,2
NAPROSYN 250MG 15 S,2
NAPROSYN 500MG TAB 15 SBR,2
NASIVION (AD) DROPS 10ML,1
NASIVION(CLASSIC) AD DR10ML,1
NATRILIX-SR TAB 10 SA,5
NATUROGEST SR 300 CAP,2
NATUROLAX-A POWDER 100GM,1
NATVIE 200MG CAP 10 S,3
NATVIE 400MG CAP,2
NAVIGLOBIN SYP 300ML,1
NEBICARD 2.5 TAB,2
NEBISTAR 2.5 TAB 15 S,3
NEBULAIZING MUSK 1 S,1
NEBULIZER COMPRESSOR SET 1 S,1
NEFROSAVE FORTE TAB 15 S,2
NEFROSAVE TAB 15 S,16
NEO-MARCAZOLE-10 100 S,1
NEOGADINE ELIXIR 300ML,1
NEOGADINE MICROS 100ML,1
NEOPEPTINE SYP 100ML,3
NEORELAX MR TAB 10 S,4
NERVO ING,5
NEUGABA-M -75 CAP 10 SF,1
NEUNERV TAB,2
NEURICA NT TAB,3
NEURO-G TAB,6
NEUROBION FORTE TAB,7
NEUROBION PLUS TAB,3
NEUROCETAM SYP 100ML,1
NEXITO 10 TAB 10 SBY,5
NEXITO 5MG TAB 10 SBY,11
NEXITO-FORTE TAB 10 SF,7
NEXITO-LS TAB 10 SF,2
NEXITO-PLUS TAB 10 S,11
NEXONAC-SP TAB,5
NEXOVAS 10 TAB,2
NEXOVAS 20 MG TAB,1
NEXOVAS-5 TAB,2
NEXPRO IT CAPS 10 S,1
NEXPRO RD 40 CAP,1
NEXPRO RD 40 CAP 10 SF,10
NEXPRO-40 TAB 15 SA,4
NICARDIA-RETARD 20 15 S,2
NICENTA PLUS TAB 10 S,3
NICODUCE OD 10 TAB,2
NICOSTAR-5 20 S,2
NIFTAS-100 TAB 10 SA,2
NIKORAN-5MG TAB 20 S,8
NIMSAID- P TAB 10 SBW,2
NIMULID 100 TAB 15 S,2
NIOFINE 250 TAB 7 S,1
NISE 100 TAB 15 S,1
NITROBACT-100 TAB,1
NITROCONTIN 2.6MG 25 S,6
NITROLONG-2.6 TAB 30S,2
NITROSUN 5MG TAB 10 SB,3
NIZONIDE 500MG 6 S,1
NODOSIS TAB,8
NOOTROPIL-800MG CAP 30 S,2
NOR METROGYL PLUS TAB 10 S,1
NORFLOX 400MG TAB 10 S,2
NORMAXIN TAB 10 SBB,9
NORMAXIN MB TAB 10 S,1
NORMOZ TAB 10 SF,3
NOVASTAT 10mg TAB 15 SF,4
NOVASTAT CV 10 TAB,2
NOVIBEX-L 300ML,1
NOVOFINE NEEDLE 0.25X6MM,7
NUHENZ TAB,6
NULONG-10 TAB 10 SBOX,2
NUPENTA-40 TAB 10 SA,11
NUROKIND GOLD CAP 10 SBB,2
NUROKIND LC TAB,2
NUROKIND PLUS TAB 10 SA,5
NUTRI SPASMIN SYP 110ML,1
O. D. XT TAB,1
O2 TAB 10 S,5
O2 DERM CREAM 15GM,1
OA SOFT TAB,1
OBEZITA-60 TAB,1
OBIMET-SR 500 TAB 15 S,5
OBORAVO-10 TAB,2
OCIN-OZ TAB,1
ODEPRAZ D CAP,2
ODIMONT LC TAB 15 S,1
OFM SYP 30ML,1
OFM SUSPEN 60ML,1
OFPAN DROP 5ML,1
OFPAN OZ CREAM 15GM,1
OLEAR 5MG TAB 10,6
OLESOFT MAX CREAM 150GM,1
OLET-5 TAB,1
OLMARK-20 TAB,1
OLMEDOX 40 TAB,12
OLMESAR A40MG TAB,1
OLMESAR-CH 20/12.5 TAB,2
OLMETIME-40 TAB,2
OLMEZEST AZ 20 TAB,6
OLMEZEST BETA 50mg 10 SF,2
OLMY-40 TAB 10 SF,1
OLVANCE 20MG 10 S,2
OLVANCE AM 40MG TAB 10 S,2
OLVANCE CT 20 TAB 10 S,1
OLYMPRIX M 1000 TAB,1
OLYMPRIX-M 500 TAB,1
OMEN 20,3
OMEZ 20MG CAP 20 S,4
OMEZ- DSR CAP 15 S,8
OMNACORTIL-5mg TAB 10 S,1
OMNI GEL 30GM,1
ONACAL CT SOFTGEL,1
ONASOLONE-4 TAB,42
ONDEM MD 4 TAB 10 S,2
ONDERO 5MG TAB,1
ONIMEX SF SYP 100ML,1
OOX DM SYP 100ML,2
OPTICURE EYE DROP 10ML,1
ORANGE CS SYP 100ML,2
ORANGE CS SYP 60ML,2
ORCERIN GM TAB,2
ORCIBEST 10 TAB,2
ORGACOLD LS SYP 100ML,1
ORNI O TAB 10 SBB,1
OROFER D3 TAB,1
OROFER XT TAB 10 S,14
ORS (ORANGE) 21GM,14
ORS-L (LEMON) 200ML,2
ORVAS-10 TAB 14 S,1
OSTEOCYNE TAB,1
OSTOCALCIUM PLUS TAB 30 S,1
OSTOSHINE TAB,3
OTIFLOX EAR DROP 5ML,2
OTRIVIN FAST RELI 10ML,5
OTRIVIN MOISTURISING DROP 10ML,1
OTRIVIN PED N/SPRAY 10ML,3
OVABLESS MYO TAB 15 S,2
OVACARE-HD TAB,3
OVULOC LD TAB 28 S,1
OXALGIN NANO GEL 30g.,1
OXRA 10MG TAB,1
OXRAMET XR 10/1000 TAB,8
OXRAMET XR 10/500M TAB,4
P-120mg SYP 60ML,3
P-125 TAB 10 S,3
P-40 TAB 10 SA,2
P-650 TAB 10 S,16
P-PPI-L CAP 10 S,2
P-ZOLE DSR 10CAP,3
P2 I- D CAP 10 S,39
P2 I-40 TAB 10 SA,11
PACIMOL 500MG TAB 15 SBB,2
PACIMOL ACTIVE TAB,8
PACIMOL DROP 10ML,1
PACIMOL MF SYP 60ML,1
PACIMOL TAB 500GM 15 S,1
PACIMOL-DS SYP 60ML,2
PALMIGES CAP 10 S,1
PALOMA GRANULES 200GM,1
PAN MPS O ORAL 200ML,1
PAN-40MG TAB 15 S,34
PAN-D CAP 15 S,9
PANIDO-DSR CAP 10 SF,2
PANTA-40 TAB***,7
PANTACON DSR CAP,3
PANTAKIND DSR 10 S,10
PANTAKIND TAB,3
PANTAKIND-FLUX CAP 10 S,2
PANTOCID - IT CAP 10 SF,3
PANTOCID -D CAP 10 S,2
PANTOCID 40 TAB,6
PANTOCID- DSR CAP 15 S,5
PANTOCID- L CAP 10 SF,3
PANTODAC 40 TAB 15 S,4
PANTODAC DSR CAP 15 S,8
PANTOGEM-DSR CAP,2
PANTOP-40MG TAB 15 S,3
PANTOP-D CAP 10 S,1
PANZEL-DSR,9
PARASAFE 1000 TAB 10 S,2
PARASAFE 500 TAB 10 S,2
PARASAFE-650 TAB 10 SBOX,2
PARAXIN 250MG CAP 10 S,1
PAUSE 500mg TAB 10 SA,3
PAXIDEP CR 25MG 10 S,2
PBREN NT TAB 10S,1
PEGCLEAR SYO 200ML,1
PEGFIBER POW,1
PENODEL TAB,2
PENTANERV NT-100 TAB 10 SBW,1
PENTIDS 400 TAB,1
PENTISAN-DSR CAP,72
PEPCARE-D TAB,8
PEPFIZ TAB (ORANGE) 2 S,2
PEPTARD 20MG TAB 15 S##,6
PEPTARD-D CAP 10 SF,1
PERMITE CREAM 60GM,1
PETRIL MD 0.25MG 10 S,1
PETRIL MD 0.5 TAB 10 S,1
PHENERGAN 10MG TAB 10 S,2
PHOTOSTABLE GEL 75GM.,1
PICLIN SYP 150ML,5
PILOCAR E/DROPS 2% 5ML,1
PIOGLAR-G 15+2 TAB 10 SB,2
PIOGLIT-7.5mg TAB 10 SBW,5
PIOZ-15 TAB 10 SB,1
PIOZ-30 TAB 10 SB,1
PIOZ-7.5 TAB 10 SB,3
PLACIDA TAB 10 S,1
PLACIDA PLUS TAB 10 SBB,2
PNZ 40MG TAB 15 S,1
POLYBION-SF 400ML,2
POLYCLAV-625 TAB 10 SA,5
POLYCROL FORTE GEL 200ML,2
POLYCROL FORTE GEL 450ML,1
POLYPOD CV 200 DT,1
PPG MET 0.2TABS 10 S,2
PRACTIN EN SYP 200ML,1
PRACTIN TAB 10 S,5
PRAMIPEX 0.25 10 S,4
PRAMIROL 0.25 TAB,1
PRAZOPRESS XL 5 TAB 30 S,6
PRAZTAC-40 TAB,1
PREGABA 75MG CAP 10 SBWR,1
PREGABA-NT TAB 10 SF,1
PREGABID-50 TAB,1
PREGALIN M 75 CAP 15 SA,4
PREGALIN NT TAB 10S,3
PREGDOX TAB 10 S,2
PREGEB M 75 TAB 10 SA,3
PREGNIDOXIN TAB,1
PRIMODIL-AT TAB 10 S,8
PRINCICAL TAB 10,3
PROHANCE VANILA 400GM,4
PROLOMET R 50 TAB 10 SF,2
PROLOMET XL 25 TAB 10 S,11
PROLOMET XL 50 TAB 10 S,10
PROP PLUS 10MG TAB,1
PROPYDERM-NF CR 10GM,1
PROPYSALIC NF OINT 30GM,1
PROPYSALIC-NF 6%OINT 20GM,1
PROTEININA MOM POWDER 200GM,3
PROTEKT CAP 10 S,104
PROTEKT-40 TAB,3
PROTERA D CAP 15 S,1
PRUCROS 20MG TAB,1
PSC EYE DROP 10ML,2
PULMOCARE 200GM,1
PUNCH-DSR CAP 10 S,9
PUROL CAP 10 SBR,6
PYRIGESIC SP TAB,3
PYRIGESIC-650MG TAB 10 SBY,3
PYRIGESIC-A TAB 10 SBO,1
PYZINA 500MG TAB 10 S,6
QUADRIDERM RF OINT 5GM,1
QUITIBRUS SR 100 TAB,3
QUTAN - 100 MG 1X10 S,2
QUTIPIN 25MG 10 S,17
QUTIPIN SR 300 10TAB,3
R-LOC D TAB 15 SF,1
RAB 20MG TAB 10 SF,1
RAB - D CAP 10 SA,2
RABEMAC DSR CAP 10 S,1
RABICRIS-DSR TAB 10 S,2
RABIUM DSR TAB 15 S,4
RABIUM-20 TAB 15 SA,2
RABLET 20 TAB 15 S,7
RABLET-D CAP 10 SF,2
RABLET-IT CAP 10 S,1
RABONIK- DSR CAP 15 S,7
RAMCOR-5 10 S,3
RANCIL 10MG TAB 10 S,2
RANIDOM-RD TAB 10 SF,1
RANOZEX TAB 10 SBO,8
RANTAC SYP 100ML,4
RANTAC 150 TAB 30 S,17
RANTAC 300 TAB,8
RANTAC DOM TAB,3
RANTAC MPS LIQ 170ML,2
RANTAC OD 300 TAB,1
RAVIER-D CAP 10 S,1
RAZEL 10MG TAB 15 S,2
RAZEL F5 TAB,1
RAZO - D CAP 15 SF,1
RCIFAX 400 TAB 10 SF,1
RCINEX 450MG CAP 10 S,3
RECITA-5 TAB 10 SBW,3
RECLIDE-XR-60 TAB 14 SBW,3
RECLIMET XR FORTE TAB,2
REDIHEALTH SYP 200ML,1
REFRESH LIQUIGEL 10ML,1
REFRESH TEARS EYE DROP 10ML,2
REGLAN TAB 20 SB,2
REJUNEX CD3 TAB 10 SA,5
REKOOL D CAP 15 SF,1
RENALKA SYP 200ML,1
RENERVE PLUS TAB,1
RENIVA M 1000 TAB,3
RENIVA M 500 TAB,1
REPACE-25 TAB 10 S,3
REPACE-50 TAB 10 S,4
REPACE-AF TAB 10 SF,3
RESNER PLUS TAB,1
RESPIRA SYP 100ML,1
RESTONORM LS TAB,1
RESWAS SYP 120ML,1
REVIDOX-LB TAB,1
REVLAMER-400 TAB,9
REXIDIN M FORTE GEL 15GM,2
REXIPRA 10 MG. 10 SBW,1
RICONIA SILVER TAB 15 S,1
RICONIA LP TABS 15 S,4
RIFAGUT 400 TAB 10 SF,2
RIFLUX FORTE LIQ 200ML,1
RIFLUX FORTZ TAB 15 S,3
RIOMET OD 500mg TAB 15 S,9
RIOMET OD 850MG 10 S,3
RISDONE MT-0.5MG TAB 10 SA,2
RIVOTRIL 0.5MG TAB,2
ROCALTROL 0.25MG 10 S,1
ROCALTROL CAP 10 S,1
ROMILAST(L)10 TAB 10 S,3
ROSEDAY 10 TAB,5
ROSEDAY A 10 TAB 10 S,3
ROSEDAY EZ TAB,1
ROSEDAY GOLD 20 CAP,3
ROSEDAY-5 TAB 10 SF,3
ROSEDAY-F 10 10 S,1
ROSIFLEX TRIO CAP 14 S,1
ROSIFLEX-C CAP 20(PHILE),2
ROSULESS-C 10 TAB,5
ROSUMAC ASP 75 TAB 10 S,3
ROSUMAC CV 10 TAB 10 S,3
ROSUMAC GOLD 20 TAB,1
ROSUMAC-10 TAB,4
ROSUVAS 5MG TAB 15 S,2
ROSUVAS-10 TAB 15 SA,3
ROSUVAS-40 TAB 10 SA,2
ROTIN 5MG TAB 10 S,3
ROXYLAC 150 TAB,2
ROZAT-10 TAB,1
ROZAVEL 20 TAB 10 SA,4
ROZAVEL 10MG 10 SA,4
ROZAVEL 5MG 10 S TAB,2
ROZUCOR 10MG TAB 15 S,2
ROZUCOR EZ TAB,1
ROZUSTAT-10 10 SF,1
ROZUSTAT-10 TAB,1
RUBIRED TAB 10 S,1
RULOXIN D TAB 10 S,1
S-ONAZOLE-DSR CAP,39
S-VOCITA LS TAB 10 S,2
S-VOCITA-H TAB 10 SA,2
SAAZ DS TAB 10 S,4
SAAZ TAB 10 BOX,6
SAFEVIT SYP 200ML,1
SAFEVIT TAB 15 S,4
SAFEVIT-CZ TAB,1
SALBAIR- I TRANSHALER,1
SARIDON TAB 10 S,9
SARTEL-20 TAB 15 SF,1
SARTEL-40 TAB 15 SF,1
SARTEL-80 TAB 15 SF,2
SAVEKOF JUNIOR SYP 60ML,1
SAVLON LIQ 50ML,1
SAZO-1000MG TAB,1
SCALPE SHAMPOO 75ML,1
SCAVISTA-12 TAB,10
SEBIFIN PLUS CREAM 15GM,3
SEDEROM TAB 10 S,2
SEMI-AMARYL 0.5MG TAB 30 S,1
SENSICLAV-625 TAB,2
SENSODENT KF(L) 100GM,1
SEPTILIN TAB. 60 S,1
SERADIC-P 10TAB,5
SERLIFT-100MG TAB 10 SB,4
SERLIFT-25MG TABS 10 SBW,3
SERLIFT-50MG TAB 10 SBN,1
SEROFLO 250 CFC FREE INHALAER,1
SEROFLO 250 SYNCHRO BREA,1
SEROFLO-250 R/C 30 S,1
SERON TAB 10 S,9
SERTA 100 TAB,1
SERTA 25 TAB,2
SERTA 50 TAB 15 S,1
SEVISTA 60 TAB,1
SGF 500 TAB 1PH,3
SGF GOLD POWDER 1PH,1
SHALGESIC-TH TAB,15
SHELCAL 250 TAB,1
SHELCAL 500mg TAB 15 S,9
SHELCAL-HD TAB 15 S,2
SHINE-25 TAB 20 S,1
SIBELIUM 10MG TAB 30 S,2
SIGNOFLAM TAB 10 SBOX,3
SILODAL 8MG TAB 10 S,3
SILODAL-D 4 CAP,1
SILODAL-D 8,1
SILOFAST 4MG CAP,1
SINAREST NEW TAB 10 S,6
SINAREST VAPOCAP 10 SBY,3
SIRUS 300 GMS,4
SIZODON FORTE 10 S,1
SNOCEF 200 TAB,2
SNOFENAC-SP TAB 10 S,1
SNORAB 20 TAB 10 SA,9
SNORAB-DSR CAP 15 S CAP,6
SNOVIT-LZ SYP 200ML,2
SNOWDENT PASTE 100GM,1
SOCRIL CAP 10 S,6
SOFAZ F TAB 10 S,1
SOFRAMYCIN CREAM 30GM,1
SOFTOVAC (SF) POWDER*** 100GM,1
SOFTOVAC POWDER 250GM,1
SOFTOVAC POWDFER** 100GM,1
SOFTOVAC SF POWDER 250GM,2
SOFZID WOMEN CAP,1
SOLU-RESORCINOL 100ML,1
SOLVIN NASAL SPRAY 20ML,2
SOLVIN-COLD TAB 10 SA,2
SOMPRAZ - IT CAP 10 SF,1
SOMPRAZ 20MG 15 S,1
SOMPRAZ 40 TAB 15 S,12
SOMPRAZ D 40 TAB,18
SONAXA-75 CAP,1
SORBILINE SYP. 200ML,5
SORBITRATE 5MG TAB 50 S,3
SOVENTUS JR. SYP 60ML,1
SPEEDRAL HEALTH SUPPLIMEN,5
SPORIDEX 500MG CAP 10 S,1
SPORIDEX CV 750+125 TAB,1
SPURGE TAB,1
STABLANZ TAB 10 SA,4
STAMLO 10MG TAB 30 S,1
STAMLO 2.5MG TAB 30 S,8
STAMLO D TAB 15S,1
STAMLO T 80 TAB,2
STAMLO-5 TAB 30 S,14
STAMLO-BETA TAB 15 S,3
STAMLO-T TAB 10 SF,1
STARPRESS XL-50 15 S,2
STARPRESS-H 50 XL 10TAB,2
STATOR 10 TAB 15 SBW,3
STATOR ASP 75 TAB,2
STATPURE-20 TAB,2
STEMETIL MD TAB,3
STEP-UP SYP 200ML,1
STORFIB 145 TAB 10 S,2
STORVAS 10 TAB 15 S,11
STORVAS CV 20MG TAB 10 S,2
STORVAS-CV 10 TAB 10 S,3
STREPSILS (ORANGE) 8 S,1
SUCRAL O SYR. 200 ML,2
SUCRAL SUSPENSION 200ML,1
SUCRAL-KID SYP 100ML,1
SUFRATE TP OINT 15GM,3
SUGARLITE POUCH 500GM,1
SUMO L 100 DROP 15ML,1
SUMO L 650 ER TAB,1
SUMO-L 250MG DS SYP 60ML,1
SUNCROSS SOFT LOTION 60ML,1
SUPATRET C 20GM,1
SUPERIA DSR TAB 10 SF,3
SUPERMET XL 25 TAB,1
SUPERMET XL 50 TAB 15 S,1
SUPRA PLUS TAB,2
SUPRACAL PRO TAB 15 SBN,3
SUPRACAL TAB 15 SBW,3
SUPRADYN TAB 15 S,7
SURBEX-XT TAB 15 S,2
SURFAZ SN CREAM 10 GM,2
SUSTEN 200 CAP 10 S,1
SUSTEN SR 200 TAB 10 SBOX,2
SUSTEN SR 300 TAB 10 SBOX,1
SWITGLIM M2/500,1
SWITGLIM-M 2/1000 TAB,2
SYNABRON SYP 100ML,1
SYNDOPA CR TAB 10 S,12
SYNDOPA PLUS TAB,22
SYNERTAB 10 S,1
SYNERVAL-CD3 TAB,5
SYNOCID SYP (L) 170ML,15
SYNTRAN 100 CAP 10 S,2
SYSFOL ACTIVE TAB,1
SYSRON-N TAB 10 SBB,1
T-BACT OINTMENT 5GM,2
T-LET 40 TAB,2
TAKFA FORTE OINT 1% 10GM,1
TAMDURA CAP 10 SF,6
TAXIM O 200 TAB 10 S,1
TAXIM O DRY SYP 60ML,1
TAXIM O FORTE SYP 60ML,1
TAYO 60K TAB,1
TAYO 7K TAB,1
TAZLOC 40MG TAB 10 SF,5
TAZLOC 80MG TAB 10 S,2
TAZLOC BETA 50 TAB 10 S,5
TAZLOC-AM TAB 10 SBP,2
TAZLOC-AM 80 TAB,3
TEAR-DROPS EYE DROP 10ML,2
TEARS PLUS EYE DROP 10ML,1
TECZINE 10MG TAB 15 SB,2
TECZINE 5MG TAB 10 S,4
TELDAWN 40 TAB 10 S,5
TELDAWN AM TAB 10 S,1
TELDAY 40 MG TAB 15 S,2
TELDAY- 80 TAB 10 SA,1
TELEACT-AM TAB 10 SF,3
TELEACT-D TAB 10 SA,2
TELEKAST-F TAB 10 SA,1
TELEKAST-L KID SYP 60ML,2
TELEKAST-L TAB,1
TELELAK-40MG TAB 10 S,3
TELFIRST-AM TAB,1
TELISTA 20 TAB 15 SF,4
TELISTA 80 TAB 15 SF,3
TELISTA H 80 TAB 15 SF,1
TELMA 20 TAB 30 S,3
TELMA 40 TAB 30 S,2
