Item Name,Quantity
KABZ HAR 100GM,2
KARVOL PLUS CAP 10 SBG,15
KENACORT 4 TAB,22
KENZ SOAP,1
KERASOL-FORT LOTION 15ML,2
KETO LOTION 50ML,1
KETO SOAP 100GM,2
KETO-B CREAM 10GM,3
KETOADD TAB 20 S,1
KLCLAV DS 30ML,1
KLEAN TEARS 5ML,2
KLMKLIN FASE WASH 50ML,1
KOFAREST EXP 100ML,1
KOFLET LOZZ.,10
KOFLET SYP 100ML,1
KONTEST-IBT TAB,4
KRIMSON-35 21 S,3
KTC SHAMPOO 100ML,1
KUFRIL-LS DROP 15ML,3
KZ CREAM 30 GM,1
L-FRESH TAB 10 S,3
L-PRED DROP 5ML,1
LACTIFIBER POWDER 90GM,1
LACTIHEP PLUS LIQUID 250ML,1
LACTOGEN (1) 450GM,4
LACTOGEN (2) 450GM,2
LACTOGEN (3) 500GM,1
LACTOMED SYP. 200ML,1
LACTONIC GRANULES 200GM,1
LAMA 5MG 10 S,1
LANOL-ER TAB 10 S,1
LANTUS CARTRIDGE 3ML,2
LANTUS CARTRIDGE 3ML,2
LANTUS SOLOSTER 100IU 3ML,4
LANZOL JR 15MG 15TAB,1
LASILACTONE 50MG 10 S,2
LASIX 40mg TAB 15 SF,1
LATOCOM EYE DROPS 2.5ML,1
LAXIT PLUS SYP 170ML,1
LAXOLYTE 100ML,1
LEFNO 10 TAB 10 SA,3
LEFNO 20 TAB 10 SA,1
LEMOLATE GOLD TAB 10 S,1
LEMOLATE TAB,1
LESURIDE TAB 10 SBW,6
LETOVAL 2.5MG 5TAB,2
LETROZ 2.5 5 S,1
LEVERA-250 TAB 10 SBP,1
LEVERA-500MG TAB,11
LEVIPIL-750 10TAB,3
LEVOLIN FREE INHALER 200MD,3
LEVOSIZ-10 TAB,1
LEVOSIZ-5 TAB,2
LEVOSIZ-M TAB,1
LEXANOX 5% 5GM,1
LEZYNCET 5MG TAB 10 SBW,8
LIBOTRYP 12.5 TAB 30 S,2
LILITUF CREAM 15GM,1
LIMCEE TAB 15 S,18
LINOX-600 TAB,1
LIPAGLYN TAB,7
LIPICURE 10 TAB,2
LIPIKIND-10 TAB,4
LIPIKIND-AS TAB,3
LIPIKIND-F TAB 10 SF,4
LITRATE-K27 CAP 15 S,1
LIV 52 DROPS 60ML,1
LIV 52 DS TAB 60 S,4
LIV 52 TAB 100 S,2
LIVOGEN CAPTAB 15 SBR,2
LIVOGEN TAB 15 S,2
LIVOGEN Z TAB 15 S,3
LIZOLID-600MG TAB 10 SF,6
LM KAST TAB,1
LOBATE-GM NEO CREAM 15GM,1
LODOZ-5MG TAB 10 SBOX,3
LOFTYCAL TAB,1
LONAZEP 0.25MG TAB 15 S,1
LONAZEP 0.5 TAB 15S,1
LONAZEP MD 0.5mg 10 SF,4
LONGIFENE TAB 10 SBOX,2
LONGON-KZ SHAMPOO 75ML,1
LOPAMIDE TAB 10 S,5
LOPRESS 0.5% 5ML,1
LORSAID-P 8MG TAB 10 SA,1
LOSAKIND- H TAB 10 SA,4
LOSAR 50 TAB 15 S,2
LOSAR-H TAB 15 SB,3
LOXOF 500 TAB 10 SB,2
LUBREX-DS EYE DROPS 10ML,1
LULIBET CREAM 10GM,1
LULIFIN CREAM 10GM,2
LULIFIN CREAM 50GM,1
LUMIA 60K CAP,2
LUPIHALER 1 S,2
LUPIRTIN-P TAB,1
LUPISULIN-M (30/70) CARTRIDGE,1
LUPITUSS SYP 100ML,4
LUPITUSS SF SYP. 100ML,1
LYCAM-P TAB,66
M-CIN 400 TAB 5 SBM,2
M2 TONE SYP 450ML,1
MAC P TAB,2
MACBERY LS SYP,1
MACBERY SYP 100ML,4
MACFAST 650 TAB,1
MACMINIC DROP 30ML,1
MACPRED-16 10TAB,1
MACPROT ACTIV POWDER,2
MACSART AM TAB,8
MACSART BETA 50 TAB,3
MACSART-40 10TAB,10
MACTOR- F TAB 10 S,3
MACTOR-10 TAB 10 SA,1
MACTOR-ASP-75 CAP 10 SF,5
MACUCHEK CAP 15 SBB,1
MAHACEF-200 TAB 10 SA,4
MAHAGABA M OD,1
MARLINE-E 400 SOFTGEL,23
MARTIZA OD 10 S,6
MASK,2
MASTOWELL M TAB,2
MAXGALIN M-ER 75 10 SBM,1
MAXGALIN-ER-75 TAB 10 SFS,3
MAXMALA TAB,1
MAXMALA-75 CAP 10 SF,1
MAXTRA DROP 15ML,2
MAXVOID 8 TAB,1
MEBIZ SR 200 TAB 10 S,2
MEDROL-16 TAB 14 S,7
MEFOMIN GZ 80 TAB,2
MEGA-FREE FLEX 10 S,1
MEGASCAB LOTION 100ML,1
MELZAP MD 0.50 TAB,2
MENUVIT TAB 10 S,4
MEPRATE TAB 10 SBOX,1
MET XL 25 TAB,1
MET XL 50MG TAB,2
METOCARD-XL 50 TAB 10 S,3
METOSARTAN CH 50 TAB,1
METOSARTAN-25 TAB 10 SF,4
METOSARTAN-50 TAB 10 SF,7
METROGYL 400MG TAB 15 S,15
METROGYL-ER TAB 10 S,1
METSMALL-500 TAB 28 S,1
MGD3 10TAB,1
MGD3 60K TAB,1
MICROPORE 1535 2,1
MIFEGEST 200mg 1 S,1
MIGRAVAS-10mg TAB 10 SBN,1
MINTOP EVA 5% LOTION 60ML,1
MIRAGO-50 TAB,1
MIRTAZ- 7.5 MG TAB 10 SBY,3
MIRTEX 7.5 TAB,1
MOFLOREN OINT 5 GM,1
MOISTUREX SYNDET BAR,3
MOIZ CLEANSIN LOTION 200ML,1
MOM-PLUS SYP 170ML,1
MOMATE CREAM 15GM,1
MOMOZ T CREAM 10GM,2
MONDESLOR TAB 10 SF,1
MONOTRATE 20MG TAB 10 S,2
MONOTRATE SR 30 10 SF,1
MONSTAR L TAB 10S,1
MONSTAR-L SUSP 60ML,1
MONTAIR-10mg TAB 15 S,8
MONTEK AB TAB 10 SF,9
MONTEK BL TAB,2
MONTEK LC TAB 10 SA,30
MONTEK LC KID TAB 10S,1
MONTEK-10mg TAB 10 SF,4
MONTEMAC - L TAB 10 SA,5
MONTEMED-LC TAB 10 SF,9
MONTEY L TAB 10 S,3
MOOV OINT 15GM,1
MORISON BOTT(DISIG-L) 250ML,1
MOX 250MG CAP 15 s,1
MOX 500MG CAP 15 S,3
MOX CLAV 625MG 10 S,6
MOX CLAV BD SYP 30ML,2
MOX CLAV DROPS 10ML,2
MOXBRO 500MG CAPS 10,1
MOXFLORA CV-625,1
MOXIFORCE-CV 625 TAB 10 SA,1
MOXIGRAM D DROP 5ML,1
MOXIKIND CV 625 TAB 10 S ##,1
MOXISURGE E/D 5ML,1
MOXISURGE-D DROP 5ML,1
MOXOVAS 0.3MG 10S,2
MP-40 TAB,2
MUCINAC-600 TAB 10 SF,12
MUCOLITE DROPS 15ML,3
MUCOPAIN OINT 15GM,1
MULTI-VITAL SYP 200ML,5
MUMCAL TAB,2
MUSCOFLEX GEL 30GM,2
MYOSPAZ FORTE 10 S,2
MYOTOP-150 10 SBOX,1
MYOTOP-P TAB 10 SA,1
MYTICOM DROP 5ML,1
NAILRAX (NAIL LACQUER) 5ML,1
NAILROX CREAM 20GM,1
NAN LO-LAC INFANT,4
NAN PRO (2) 300GM,1
NANO FAST 4X SOLUTION 30ML,1
NANOFAST GEL 30GM,1
NAPROSYN 500MG TAB 15 SBR,2
NASIVION 0.025% NASAL DROP,1
NASOCLEAR NASAL DROP 20 ML,2
NATRILIX-SR TAB 10 SA,5
NATUROGEST-200MG 10 S,1
NATUROGEST-SR 200 TAB 10 S,2
NATVIE 400MG CAP,2
NEBICARD 2.5 TAB,2
NEBICARD-5MG TAB 10 SBW,3
NEBISTAR 2.5 TAB 15 S,2
NEBULAIZING MUSK 1 S,1
NEFROSAVE FORTE TAB 15 S,2
NEFROSAVE TAB 15 S,3
NEOGADINE ELIXIR 300ML,5
NEOPEPTINE DROP 15ML,2
NEOPEPTINE SYP 60ML,1
NEOPEPTINE SYP 100ML,4
NEORELAX MR 8 TAB 10 SBB,4
NEORELAX MR TAB 10 S,1
NERVIN SYP 200ML,1
NERVUP OD CAP 10 SBP,2
NESTUM S-2 ( RICE-DAL),1
NEUGABA-M -75 CAP 10 SF,1
NEUNERV TAB,1
NEURICA NT TAB,2
NEURO D3 60K TAB,2
NEURO-G TAB,5
NEUROBION FORTE TAB,16
NEUROBION PLUS TAB,3
NEUROKEM NT 10S,1
NEVLON CREAM 100GM,1
NEXITO 10 TAB 10 SBY,13
NEXITO 5MG TAB 10 SBY,4
NEXITO-FORTE TAB 10 SF,7
NEXITO-PLUS TAB 10 S,13
NEXONAC-SP TAB,6
NEXOVAS 10 TAB,2
NEXOVAS-5 TAB,4
NEXPRO JUNIOR 1GM SACH,20
NEXPRO RD 40 CAP 10 SF,13
NEXPRO-40 TAB 15 SA,2
NICARDIA-RETARD 20 15 S,6
NICENTA PLUS TAB 10 S,4
NICOSTAR-5 20 S,2
NIFTAS-100 TAB 10 SA,1
NIKORAN-5MG TAB 20 S,15
NIMSAID- P TAB 10 SBW,3
NIOCLEAN GEL 20GM,1
NITROCONTIN 2.6MG 25 S,7
NITROSUN 5MG TAB 10 SB,2
NOBEGLIZ-M XR TAB,2
NODOSIS TAB,1
NOOTROPIL SYP 100ML,1
NOOTROPIL-800MG CAP 30 S,2
NORFLOX-TZ TAB 10 S,1
NORMAXIN TAB 10 SBB,6
NORMAXIN RT TAB,1
NORMOZ TAB 10 SF,3
NOVALE BAR 75 GM,2
NOVASTAT 10mg TAB 15 SF,1
NOVASTAT 5mg TAB 15 SF,2
NOVASTAT CV 10 TAB,2
NOVELON TAB 21 S,1
NOVILIV DS SYP 225ML,3
NOVOFINE NEEDLE 0.25X6MM,10
NUHENZ TAB,2
NULOC-D 10CAP,1
NUPENTA-40 TAB 10 SA,17
NUROKIND GOLD CAP 10 SBB,3
NUROKIND NEXT CAP 10 SF,1
NUROKIND OD TAB 20 S,2
O2 TAB 10 S,11
O2 DERM CREAM 15GM,1
OBETOHEP 5 TAB,1
OBIMET-SR 500 TAB 15 S,5
OBORAVO-10 TAB,2
OCIN-OZ TAB,1
OCTAMOP LOTION 30ML,1
OCUGOLD PLUS TAB 15,1
ODEPRAZ D CAP,1
ODEPRAZ-40 TAB,1
ODIMONT 10 TAB 10 SF,1
ODIMONT FX TAB,1
OFPAN OZ CREAM 15GM,2
OILATUM CREAM 40gm,1
OLANEX PLUS 10 TAB,1
OLEANZ-5mg TAB 10 SF,1
OLMARK 40 TAB,1
OLMEDOX 40 TAB,3
OLMESAR A40MG TAB,1
OLMESAR-40 TAB,1
OLMESAR-A 20MG TAB 15 S,1
OLMESAR-M 50 TAB,2
OLMESAR-M50 TAB,1
OLMETIME-40 TAB,1
OLMEZEST AZ 20 TAB,1
OLMEZEST BETA 50mg 10 SF,4
OLMEZEST-40 TAB 10 SF,2
OLSERTAIN-40 TAB 15 S,1
OLTHA 5 MG TAB,1
OLVANCE 20MG 10 S,3
OLVANCE - CT 40MG 10TAB,4
OLVANCE AM 40MG TAB 10 S,6
OLYMPRIX M 1000 TAB,3
OMEE 20MG CAP,2
OMESVIO 20 TAB,1
OMEZ 20MG CAP 20 S,3
OMEZ- DSR CAP 15 S,5
OMNACORTIL 40(D) TAB 10 S,1
OMNACORTIL FORTE SYP 60ML,1
OMNACORTIL-30 TAB,1
OMNACORTIL-40mg TAB 10 S,1
OMNIGEL 75GM,1
ONABET CREAM 30GM,1
ONASOLONE-4 TAB,65
ONDEM SYP. 30 ML,1
ONDEM MD 4 TAB 10 S,1
ONDERO 5MG TAB,1
ONIMEX SF SYP 100ML,1
ONTEARS EYE DROP 15ML,1
OOX DM SYP 100ML,1
OPTICURE EYE DROP 10ML,1
ORCERIN GM TAB,2
ORCIBEST 10 TAB,2
ORKID L 15GM,1
ORO-CV 625 TAB,2
OROFER XT PLUS SUSP 200ML,1
OROFER XT TAB 10 S,10
ORS (ORANGE) 21GM,11
OSSOPAN HD TAB 10 SBB,2
OSTEOCYNE TAB,1
OTOCIL EAR DROP 10ML,1
OTRIVIN FAST RELI 10ML,4
OTRIVIN MOISTURISING DROP 10ML,1
OVABLESS MYO TAB 15 S,1
OXALGIN NANO GEL 30g.,1
OXERUTE CD TAB 10 SA,1
OXFORD 4G,2
OXRAMET XR 10/1000 TAB,4
OXRAMET XR 10/500M TAB,4
P-120mg SYP 60ML,2
P-250 TAB 10 S,1
P-40 DSR TAB,3
P-500 TAB 15 S,3
P-650 TAB 10 S,19
P-ZOLE DSR 10CAP,4
P2 I- D CAP 10 S,41
P2 I-40 TAB 10 SA,17
PACIMOL 650 TAB,2
PACIMOL ACTIVE TAB,1
PACIMOL SYRUP 60ML,2
PACIMOL-DS SYP 60ML,2
PACITANE 2 TAB,3
PAN IV INJ 40MG,1
PAN-40MG TAB 15 S,38
PAN-D CAP 15 S,14
PANAZEP-LS TAB 10 SF,2
PANKREOFLAT TAB 15 S,2
PANLIPASE CAP 10 SF,1
PANTA-40 TAB***,1
PANTACON DSR CAP,4
PANTAKIND DSR 10 S,5
PANTAKIND TAB,2
PANTAKIND-FLUX CAP 10 S,4
PANTOCID - IT CAP 10 SF,3
PANTOCID -D CAP 10 S,2
PANTOCID 40 TAB,16
PANTOCID- DSR CAP 15 S,7
PANTOCID- L CAP 10 SF,1
PANTOCID-80 TAB,1
PANTODAC 40 TAB 15 S,8
PANTODAC DSR CAP 15 S,9
PANTOGARD-40 TAB,1
PANTOGEM-DSR CAP,2
PANZEL-DSR,1
PARACETONE TAB 10 S,2
PARAMET TAB 10 S,1
PARASAFE 1000 TAB 10 S,1
PARASAFE 500 TAB 10 S,1
PARASAFE-650 TAB 10 SBOX,13
PARI CR FORTE TAB,2
PAUSE 500mg TAB 10 SA,12
PAXIDEP CR 25MG 10 S,2
PEG NT TAB,1
PENTANERV NT TAB 15 S,1
PENTISAN-DSR CAP,87
PEPCARE SR CAP 10 S,4
PEPCARE-D TAB,3
PEPTARD 20MG TAB 15 S##,3
PEPTARD-D CAP 10 SF,5
PETRIL 0.5 TAB 10 SBW,4
PHENERGAN 10MG TAB 10 S,2
PHOSTEEM SYP 200ML,4
PICLIN KID SYP 50ML,1
PICLIN SYP 150ML,4
PILEX TAB 60 S,1
PILOCAR E/DROPS 2% 5ML,1
PIOGLAR-G 15+2 TAB 10 SB,2
PIOGLIT-7.5mg TAB 10 SBW,2
PIOZ-15 TAB 10 SB,3
PIOZ-30 TAB 10 SB,1
PIOZ-7.5 TAB 10 SB,1
PIRITON EXPT 100ML,1
PLACIDA PLUS TAB 10 SBB,2
POLYBION LC SYP 400ML,3
POLYBION-LC SYP 250ML,1
POLYBION-SF 400ML,1
POLYCLAV-625 TAB 10 SA,3
POLYCROL FORTE GEL 450ML,1
POTKLOR SYP 200ML,2
PPG MET 0.2TABS 10 S,5
PRACTIN TAB 10 S,2
PRAMIPEX 0.25 10 S,7
PRAZOPRESS XL 2.5 TAB,3
PRAZOPRESS XL 5 TAB 30 S,4
PRAZTAC-40 TAB,5
PREDMET-16mg TAB 10 S,1
PREDMET-8mg TAB 10 S,3
PREGABID NT 15 S,1
PREGAKING 50 TAB,6
PREGALEO- NT TAB,2
PREGALIN M 75 CAP 15 SA,6
PREGALIN NT TAB 10S,6
PREGNA CARE TAB 10 SF,2
PREGNA CREAM 100GM,1
PRELO- H TAB 10 SF,2
PRICHEK M1 FORTE,1
PRICHEK-GMP 2 10 SB,1
PRIMACORT 100MG INJ AMP,2
PRIMODIL-AT TAB 10 S,3
PRIMOSA 1000 CAP 15 S BOX,1
PRODEP 20MG CAP 10 SBA,4
PROHANCE D VANILA 400GM,2
PROHANCE VANILA 400GM,1
PROLET 25MG TAB,6
PROLET 50 TAB,2
PROLOMET XL 25 TAB 10 S,12
PROLOMET XL 50 TAB 10 S,12
PROLOMET-AM 50 TAB 10 SF,1
PROPYSALIC NF OINT 30GM,1
PROTEININA MOM POWDER 200GM,1
PROTEKT CAP 10 S,140
PROTEKT-40 TAB,13
PROTHIADEN 25MG TAB 15 S,1
PROVANOL PLUS 10 10TAB,1
PROXYM ER 300 TAB 10 S,1
PULMOCARE 200GM,6
PULSE OXIMETER(ROMSON) 1PC,1
PUNCH-DSR CAP 10 S,2
PUROL CAP 10 SBR,2
PYRIGESIC 1000M TAB,10
PYRIGESIC 500 TAB 10 S,2
PYRIGESIC-650MG TAB 10 SBY,11
PYRIGESIC-A TAB 10 SBO,7
PYZINA-750MG TAB 10 SBW,3
QUITIBRUS SR 100 TAB,3
QUTAN - 100 MG 1X10 S,4
QUTIPIN 25MG 10 S,8
QUTIPIN SR 300 10TAB,3
RAB 20MG TAB 10 SF,4
RAB - D CAP 10 SA,1
RABEKIND-PLUS TAB 10 SA,1
RABICON-DSR TAB,1
RABICRIS-DSR TAB 10 S,3
RABIUM DSR TAB 15 S,5
RABIUM-20 TAB 15 SA,1
RABLET 20 TAB 15 S,8
RABLET-D CAP 10 SF,2
RABONIK- DSR CAP 15 S,8
RACIPER-40 MG TAB 15 SF,4
RACIPER-D CAP,1
RAMCET D TAB 10 S,1
RAMCOR-5 10 S,3
RAMITORVA CAP 10 SA,3
RANCIL 5 TAB 10 S,3
RANIDOM-RD TAB 10 SF,1
RANOZEX TAB 10 SBO,8
RANTAC Inj. 5X2ML,1
RANTAC 150 TAB 30 S,34
RANTAC 300 TAB,18
RANTAC DOM TAB,12
RANTAC MPS LIQ 170ML,1
RANTOP SYP 100ML,1
RANX 500 TAB,1
RAPEED-20 TAB,1
RAPICLAV 625 TAB,1
RAPICLAV FORTE DRY SYP 30ML,1
RAPILIF 8 TAB,1
RAPITUS SYP 100ML,1
RAPITUS XT SYRUP 100 ML,1
RAVIER-D CAP 10 S,1
RAZEL F 10 FORTE 10 SA,1
RAZEL CV 20/75 TAB,4
RAZEL F5 TAB,2
RAZO 20 TAB 15 SF,2
RCIFAX 200 TAB 10 SF,2
RECITA-5 TAB 10 SBW,4
RECITALITE TAB,1
RECLIDE-XR-60 TAB 14 SBW,4
REFLORA-R SACH 1 S,10
REFRESH LIQUIGEL 10ML,2
REFRESH TEARS EYE DROP 10ML,1
REJUNEX CD3 TAB 10 SA,7
REJUNURON ACTIVE CAP 10 S,1
REKOF CC COUGH SYRUP 100ML,1
REMYLIN AX TAB,5
RENIVA 100MG TAB,2
REPACE-25 TAB 10 S,9
REPACE-50 TAB 10 S,5
REPACE-AF TAB 10 SF,5
RESPIRA SYP 100ML,1
RETINO A 0.25% OINT. 20GM,1
REVIDOX-LB TAB,12
REVITAL-H CAP 10 SBOX,1
REVLAMER-400 TAB,7
REXIPRA-5mg TAB 10 SBW,1
RHAMO G SACH 1GM,5
RIBOFLAVINE TAB 10 S,6
RICONIA SILVER TAB 15 S,3
RICONIA LP TABS 15 S,3
RIFAGUT 400 TAB 10 SF,1
RIFAGUT 550 TAB 10 SF,1
RIFAXIMAX-400 TAB,3
RIFLUX FORTE TAB 15 S,1
RIFLUX FORTZ TAB 15 S,3
RIOMET OD 500mg TAB 15 S,2
RIOMET OD 850MG 10 S,2
RIOMET TRIO 2 10 SB,2
RIOMET-DUO 2 TAB 15 S,4
RISDONE MT-0.5MG TAB 10 SA,4
RISDONE PLUS 10TAB,20
RIVOTRIL 0.5MG TAB,2
ROBINAXOL TAB 10 SBW,1
ROMILAST 10MG TAB 15 S,1
ROMILAST(L)10 TAB 10 S,3
ROSEDAY 10 TAB,1
ROSEDAY A 10 TAB 10 S,6
ROSEDAY EZ TAB,1
ROSEDAY-10 TAB 10 SF,2
ROSEDAY-5 TAB 10 SF,2
ROSIFLEX TRIO CAP 14 S,1
ROSIFLEX-C CAP 20(PHILE),1
ROSULESS-C 10 TAB,5
ROSUMAC ASP 75 TAB 10 S,3
ROSUMAC CV 10 TAB 10 S,4
ROSUMAC GOLD 20 TAB,2
ROSUMAC-10 TAB 10 S,7
ROSUMAC-20 TAB 10 SF,4
ROSUVAS 5MG TAB 15 S,2
ROSUVAS CV 10 TAB 10S,2
ROSUVAS-10 TAB 15 SA,4
ROSUVAS-40 TAB 10 SA,6
ROSUVAS-D 10 TAB,2
ROSYCAP-5 TAB,2
ROSYCAP-F TAB,2
ROTAHALER 1 S,1
ROTIN 5MG TAB 10 S,7
ROTIN CV 10 TAB,1
ROTIN-10MG TAB 10 S,1
ROXYLAC 150 TAB,5
ROZAVEL 20 TAB 10 SA,3
ROZAVEL 10MG 10 SA,5
ROZAVEL 5MG 10 S TAB,4
ROZUCOR 10MG TAB 15 S,1
ROZUCOR-F 10mg TAB 10 SF,2
RUBIRED TAB 10 S,2
RUTOZYME-D TAB,3
S-ONAZOLE-DSR CAP,19
S-VOCITA LS TAB 10 S,1
S-VOCITA-H TAB 10 SA,3
SAAZ DS TAB 10 S,2
SAAZ TAB 10 BOX,6
SACCTIK GG SACHT 1GM,6
SACCTIK PLUS SUSPENSION 5ML,6
SAFEVIT D3 TAB,2
SAFEVIT D3 TAB***,2
SAFEVIT SYP 200ML,2
SAFEVIT TAB 15 S,2
SAFEVIT-CZ TAB,35
SALAZAR-DS 10TAB,3
SALBAIR TRANSCAP 30 S,1
SALBAIR TRANSHALER 250,2
SARIDON TAB 10 S,3
SARTEL - LN,2
SARTEL-20 TAB 15 SF,1
SARTEL-40 TAB 15 SF,1
SARTEL-80 TAB 15 SF,4
SAZO 500 TAB,6
SCAVISTA-12 TAB,136
SCHIZIN H TAB,12
SEBIFIN 250MG TABS 15 S,1
SEBIFIN PLUS CREAM 15GM,1
SECNIL FOTRTE TAB 2,2
SEMAR 4G SOFTGELS,2
SENOLIN PASTE(L) 100GM,1
SENQUEL-F T. PASTE 50GM,1
SERADIC-P 10TAB,6
SERLIFT-100MG TAB 10 SB,1
SERLIFT-50MG TAB 10 SBN,4
SEROFLO 250 CFC FREE INHALAER,1
SEROFLO 250 SYNCHRO BREA,1
SERON TAB 10 S,6
SERTA 25 TAB,2
SERTA 50 TAB 15 S,5
SETFRAC PLUS 15 S,1
SEVISTA TAB 10 SBOX,1
SEVISTA 60 TAB,1
SFT-(O) 200ML,1
SGF 110TAB 1PC,2
SGF 300 TAB(N),1
SGF 500 TAB 1PH,2
SGF GOLD POWDER 1PH,2
SHALGESIC-TH TAB,1
SHELCAL 500mg TAB 15 S,11
SHELCAL CT TAB 15 SBO,1
SHELCAL HD TAB 15 S,5
SHELCAL XT TAB 15 S,2
SHINE-10 TAB 20 SF,1
SHINOVA TAB,1
SIGNOFLAM TAB 10 SBOX,4
SILODAL 8MG TAB 10 S,2
SILODAL-D 4 CAP,2
SILOFAST 4MG CAP,2
SILVEREX IONIC CREAM 20G,1
SIMCON TAB 15,1
SIMILAC ADVANCE 3 400GM,1
SINAREST NEW TAB 10 S,3
SINAREST VAPOCAP 10 SBY,1
SINGULAIR 4 MG TAB 10 SA,1
SITCOM TAB 7 SB,1
SIXAVIT 200ML,1
SIZODON MD 0.5 TAB 10 SA,1
SIZOPIN 100 TAB 10 SBY,3
SKELEBENZ-15 CAP 10 SB,2
SMARTPAIN PLUS 10,1
SN-15 PLUS TAB,1
SNAPIT TAB 2 S,1
SNOFENAC-SP TAB 10 S,1
SNORAB 20 TAB 10 SA,10
SNORAB-DSR CAP 15 S CAP,1
SNOVIT-LZ SYP 200ML,2
SOCRIL CAP 10 S,10
SOFIBAR SYNDET BAR,1
SOFIDEW BABY SHAMPOO 75ML,1
SOFIDEW CALOE LOTION 60ML,1
SOFRAMYCIN CREAM 30GM,2
SOFTOVAC (SF) POWDER*** 100GM,3
SOFTOVAC POWDFER** 100GM,2
SOFTVISC-EYE DROP 10ML,2
SOFZID WOMEN CAP,1
SOLACID SUSP. 340ML,1
SOLITEN-5 TAB 10 SBY,3
SOLU-RESORCINOL 100ML,2
SOLVIN COLD AF 60ML,1
SOMPRAZ - IT CAP 10 SF,1
SOMPRAZ 20MG 15 S,1
SOMPRAZ 40 TAB 15 S,10
SOMPRAZ D 40 TAB,8
SOMPRAZ L CAP 10 SBOX,1
SONAXA NT 10 TAB,3
SORBITRATE 5MG TAB 50 S,1
SOTRET NF 24 TAB,1
SOVENTUS-LS SYP 100ML,1
SPASMONORM TAB 10 S,3
SPEEDRAL CAP 10 S,1
SPEEDRAL HEALTH SUPPLIMEN,5
SPORIDEX 125mg DRY Syp 30ML,1
SPORIDEX 500MG CAP 10 S,2
SPORIT GG SACHET,5
SPURGE TAB,2
STAFCURE LZ TAB 10 S,1
STAMLO 2.5MG TAB 30 S,11
STAMLO D TAB 15S,1
STAMLO T 80 TAB,2
STAMLO-5 TAB 30 S,9
STAMLO-BETA TAB 15 S,3
STAMLO-T TAB 10 SF,3
STARPRESS AM XL 25/5 CAP,3
STARPRESS XL-50 15 S,2
STARPRESS-H 50 XL 10TAB,5
STATOR 10 TAB 15 SBW,2
STATOR ASP 75 TAB,2
STATOR-F TAB,1
STATPURE 10 TAB,1
STATPURE-20 TAB,2
STEMETIL MD TAB,2
STIMULET-5 TAB,1
STIMULIV SYP. 200ML,1
STORFIB 145 TAB 10 S,1
STORVAS 10 TAB 15 S,10
STORVAS 40MG TAB,2
STORVAS CV 20MG TAB 10 S,2
STORVAS-10MG TAB 15 SA,9
STORVAS-CV 10 TAB 10 S,1
STROCIT PLUS 10 S,7
STUGERON PLUS TAB,1
SUBAWIN-50 CAP,1
SUCRACE O SUP. 200ML,1
SUCRAL O SYR. 200 ML,1
SUCRAL SUSPENSION 200ML,1
SUCRAL-ANO CREAM 20GM,1
SUFRATE TP OINT 15GM,1
SULBACEF INJ. 1.5GM,1
SUMO-L 250MG DS SYP 60ML,1
SUPERFLORA GG SACHETS,3
SUPERIA DSR TAB 10 SF,3
SUPERMET XL 25 TAB,2
SUPRA PLUS TAB,3
SUPRACAL TAB 15 SBW,4
SUPRADYN TAB 15 S,6
SUPRAGENT LOTION 50ML,1
SURFAZ SN CREAM 10 GM,1
SUSTEN SR 200 TAB 10 SBOX,5
SWICH-CV-325MG TAB 10 SA,1
SWITGLIM-M 2/1000 TAB,1
SYNCAPONE-50 10TAB,1
SYNDOPA CR 250 TAB 10 S,2
SYNDOPA CR TAB 10 S,4
SYNDOPA PLUS TAB,37
SYNDOPA-110 TAB,2
SYNERVAL-CD3 TAB,8
SYNOCID SUSPENSION 170ML,2
SYNOCID SYP (L) 170ML,16
SYSFOL ACTIVE TAB,1
SYSFOL-L TAB,1
SYSNIT SR TAB,1
SYSTANE ULTRA DROP 10ML,1
T-BACT OINTMENT 5GM,3
T-HEAL CAP 10 S,1
T-LET 40 TAB,1
TAMDURA CAP 10 SF,11
TAXIM O 200 TAB 10 S,1
TAXIM O DRY SYP 30ML,1
TAYO- M TAB,2
TAZLOC 40MG TAB 10 SF,3
TAZLOC 80MG TAB 10 S,6
TAZLOC BETA 50 TAB 10 S,2
TAZLOC-AM TAB 10 SBP,6
TAZLOC-AM 80 TAB,3
TAZLOC-H TAB 10 SF,7
TECZINE 5MG TAB 10 S,1
TEGLIPTIN M-1000 TAB,1
TEGRITAL-200MG TAB 10 sF,5
TELDAWN 40 TAB 10 S,6
TELDAWN H TAB,1
TELDAY 40 MG TAB 15 S,2
TELDAY H TAB,2
TELDAY-AM TAB 10 SF,3
TELEKAST-10MG TAB 10 S,1
TELEKAST-F TAB 10 SA,1
TELELAK AM TAB 10 S,6
TELELAK-40MG TAB 10 S,3
TELFIRST-AM TAB,3
TELI 20MG TAB 10 S,2
TELI AM TAB 10 S,2
TELISTA 40 TAB 15 SF,1
TELISTA 80 TAB 15 SF,3
TELISTA CH 40/6.25 TAB,1
TELLZY 80AM TAB,1
TELMA 40 TAB 30 S,6
TELMA AM TAB,1
TELMA CT 40/12.5 TAB,2
TELMED-40 TAB 10 SF,4
TELMIKAA AM TAB 10 S,4
TELMIKAA-AMH TAB 10 S,2
TELMIKIND 80MG 10TAB,5
TELMIKIND AM 80 TAB,1
