Item Name,Quantity
KETOROL DT TAB,1
KIDODENT PASTE 75GM,1
KIDRICH-D3 DROPS 15ML.,2
KLCLAV DS 30ML,1
KLEANGUT PLUS 200ML,1
KLM D3 NANO DROP 15ML,2
KNEE IMMOBILIZER 1PCS.,1
KOFKUL SYP 100ML,1
KOFLET SYP 100ML,1
KONTEST-IBT TAB,15
KRIMSON-35 21 S,1
KUFRIL-LS DROP 15ML,2
L-FRESH TAB 10 S,2
L-HIST MONT TAB,1
LACALM PLUS TAB 10 S,1
LACTIFIBER POWDER 180GM,1
LACTIHEP SYP 200ML,1
LACTOGEN (2) 450GM,2
LACTOGEN (3) 500GM,2
LACTOMED SYP. 200ML,1
LACTONIC GRANULES 200GM,1
LAFAXID TAB,2
LAN 30MG CAP 10 S,2
LANOXIN TAB 10 S,1
LANTUS CARTRIDGE 3ML,1
LANTUS CARTRIDGE 3ML,6
LANTUS SOLOSTER 100IU 3ML,2
LANZOL JR 15MG 15TAB,1
LASILACTONE 50MG 10 S,5
LASMA-10 TAB 10 S,1
LATOCOM EYE DROPS 2.5ML,1
LATOPROST (RT)DROP 2.5 ML,1
LAXOPEG GRANULES 255GM,1
LEFNO 10 TAB 10 SA,3
LEFNO 20 TAB 10 SA,1
LEMOLATE TAB,4
LETHYROX-25 TAB 100 S,1
LETROZ 2.5 5 S,3
LEVERA-500MG TAB,11
LEVIPIL-750 10TAB,3
LEVOCET TAB 10 SBW,2
LEVOLIN FREE INHALER 200MD,1
LEVOSIZ-10 TAB,1
LEVOSIZ-5 TAB,1
LIBRIUM 10 TAB,1
LIMCEE TAB 15 S,29
LINOX-600 TAB,1
LIOFEN 10MG TAB 10 SBOX,1
LIPAGLYN TAB,6
LIPICURE 10 TAB,4
LIPICURE-20 15 S,1
LIPIKIND-10 TAB,3
LIPIKIND-AS TAB,3
LIPIKIND-F TAB 10 SF,3
LIPIROSE-10 TAB,2
LIPITAS 10 TAB,2
LIPRIL 5MG TAB 15 S,2
LIPVAS 10 10 S,5
LISTERINE COOL MINT 250ML,1
LITHOSUN SR 400MG 10 SBW,2
LITRATE-K27 CAP 15 S,1
LIV 52 DS TAB 60 S,1
LIV 52 TAB 100 S,2
LIVOGEN CAPTAB 15 SBR,1
LIVOGEN TAB 15 S,2
LIVOGEN Z TAB 15 S,4
LIVOLUK SYP 200ML,1
LIZOLID-600MG TAB 10 SF,1
LOBATE-GM NEO CREAM 15GM,2
LOBATE-GN SKIN CREAM 15GM,1
LOBAZAM-5mg TAB 10 SBW,6
LOFTYCAL TAB,2
LOMOFEN TAB 20 S,1
LONAZEP 0.25MG TAB 15 S,2
LONAZEP 0.5 TAB 15S,4
LONAZEP MD 0.5mg 10 SF,7
LONGON-KZ SHAMPOO 75ML,1
LOPAMIDE TAB 10 S,2
LORFAST AM TAB 10 SBY,1
LOSAKIND- H TAB 10 SA,1
LOSAR 50 TAB 15 S,4
LOSAR-H TAB 15 SB,2
LOX-2% JELLY 30GM,1
LOXOF 500 TAB 10 SB,2
LULIBET CREAM 10GM,1
LULICAN XL CREAM 50GM,2
LULIDER CREAM 10GM,1
LULIFIN CREAM 10GM,2
LUMENAC-600 TAB,1
LUMIA 60K CAP,4
LUPIHALER 1 S,1
LUPIRTIN-P TAB,9
LUPITUSS SYP 100ML,3
LYCAM-P TAB,35
LYSICON-V SYP 200ML,2
M2 TONE SYP 450ML,1
MAC RABONIK CAP,1
MACBERY SYP 100ML,1
MACPROT ACTIV POWDER,2
MACSART AM TAB,1
MACSART BETA 50 TAB,3
MACSART-40 10TAB,6
MACTOR- F TAB 10 S,3
MACTOR-ASP-75 CAP 10 SF,3
MACTOTAL TAB 10 S,1
MAHACEF-200 TAB 10 SA,1
MALIRID-D.S. TAB 7 SBB,2
MARTIFUR-MR TAB 10 SBY,3
MARTIZA OD 10 S,3
MAXGALIN M-ER 75 10 SBM,2
MAXGALIN-ER-75 TAB 10 SFS,1
MAXICAL PLUS TAB,3
MAXPRESS XL 50 TAB,2
MAXVIDA VANILA 400GM,1
MEDROL-16 TAB 14 S,3
MEGABROM EYE DROP 5ML,1
MEGALIS-10 TAB 4 SBOX,2
MELZAP MD 0.50 TAB,2
MELZAP-0.5 MD TAB 10 S,1
MENOHELP SYP,3
MENUVIT TAB 10 S,3
MET XL 25 TAB,4
MET-INNOVFOL TAB 10 S,2
METHIMEZ 5 TAB,1
METHYCOBAL INJ 1ML,4
METHYCOBAL TAB,1
METOCARD XL 25 TAB 10 S,1
METOCARD-XL 50 TAB 10 S,3
METOLAR XR 50 CAP 15 S,2
METOSARTAN-25 TAB 10 SF,7
METOSARTAN-50 TAB 10 SF,10
METRIDE PLUS 2MG 10 SB,2
METROGYL 200 TAB 15 S,3
METROGYL 400MG TAB 15 S,9
METROGYL DG GEL FORTE 20GM,2
METROGYL SYP 60ML,1
METSMALL-500 TAB 28 S,2
MEXATE-10 TAB,1
MICRODOX-LBX CAP 10 SA,1
MILFLODEX DROP 5ML,1
MILK OF MAGNESIA 110ML,1
MINIPRESS XL-5 TAB 30 SB,1
MIRTAZ- 7.5 MG TAB 10 SBY,5
MOISTANE EYE DROP 10ML,1
MOIZ MOIST SYNDET BAR 1PC,1
MOMOZ 30GM,1
MOMOZ T CREAM 10GM,2
MONOCEF INJ. 250MG 1VIAL,1
MONOTRATE 20MG TAB 10 S,2
MONOTRATE SR 30 10 SF,1
MONTAIR-FX TAB 10 SF,4
MONTAIR-LC TAB,7
MONTEK AB TAB 10 SF,16
MONTEK BL TAB,1
MONTEK FX TAB,1
MONTEK LC TAB 10 SA,16
MONTEK-10mg TAB 10 SF,5
MONTEMAC - L TAB 10 SA,8
MONTEMAC -10mg TAB 10 SA,1
MONTEMAC A 10TAB,1
MONTEMED LC KID SYP 60ML,1
MONTEMED-LC TAB 10 SF,2
MONTEY L TAB 10 S,5
MONTICOPE-A TAB,1
MONTINA-L TAB 10 SF,1
MOOV OINT 15GM,1
MOTILIUM-M TAB 10 SBW,1
MOVICOL POWDER 13.81GM,2
MOX 125MG TAB 15 S,1
MOX CLAV 625MG 10 S,7
MOX-CV 625 TAB 10 S BOX,2
MOXIBLU-D EYE DROP 10ML,1
MOXIGRAM D DROP 5ML,1
MOXIGRAM LX DROP,1
MOXIKIND-CV DRY SYP 30ML,1
MOXOVAS 0.3MG 10S,3
MP-40 TAB,2
MUCAINE GEL(MINT) 200ML,2
MUCINAC-600 TAB 10 SF,15
MUCOLITE DROPS 15ML,2
MULTI-VITAL SYP 200ML,10
MULTIVITE GOLD CAP 15 S,1
MUSCODAC GEL 30GM,1
MYOLAXIN-D GEL 15GM,1
MYOSPAZ FORTE 10 S,1
MYOSPAZ TAB,6
N-VASTIN-10 TAB,2
N.SALINE 500ML,4
NAILROX CREAM 50GM,1
NAN LO-LAC INFANT,1
NAN PRO (2) 300GM,1
NANOFAST GEL 30GM,1
NAPROSYN 250MG 15 S,1
NAPROSYN 500MG TAB 15 SBR,1
NASIVION (AD) DROPS 10ML,1
NASIVION 0.025% NASAL DROP,1
NASIVION(CLASSIC) AD DR10ML,1
NATRILIX-SR TAB 10 SA,4
NATUROGEST-SR 200 TAB 10 S,2
NAXDOM 250MG TAB 10 SF,2
NAXDOM-500MG TAB 10 SF,1
NEBICARD 2.5 TAB,1
NEBRACIN EYE DROP 5ML,1
NEBULIZER COMPRESSOR SET 1 S,1
NEFROSAVE FORTE TAB 15 S,1
NEOGADINE ELIXIR 300ML,1
NEOPEPTINE DROP 15ML,2
NEOPEPTINE SYP 100ML,2
NEORELAX MR 8 TAB 10 SBB,4
NERVUP OD CAP 10 SBP,3
NEUGABA-M -75 CAP 10 SF,1
NEURICA M 75MG TAB 10S,1
NEURICA NT TAB,2
NEURO-G TAB,6
NEUROBION FORTE TAB,16
NEUROBION PLUS TAB,3
NEUROTRAT NP TAB,1
NEWBONA FEM 10 SA,1
NEXITO 10 TAB 10 SBY,7
NEXITO 5MG TAB 10 SBY,5
NEXITO-FORTE TAB 10 SF,2
NEXITO-PLUS TAB 10 S,11
NEXOVAS 10 TAB,3
NEXOVAS M 50 TAB 10 S,3
NEXOVAS-5 TAB,2
NEXPRO RD 40 CAP 10 SF,13
NICARDIA-RETARD 20 15 S,1
NICENTA PLUS TAB 10 S,1
NICENTA-5 TAB,1
NICODUCE OD 10 TAB,1
NICOSTAR-5 20 S,2
NIFTAS-100 TAB 10 SA,1
NIFUTIN TAB,1
NIKORAN-5MG TAB 20 S,3
NIMSAID- P TAB 10 SBW,1
NITROCONTIN 2.6MG 25 S,8
NITROLONG-2.6 TAB 30S,2
NITROSUN 5MG TAB 10 SB,2
NIXIDOX CAP,1
NMF E LIP CARE 10GM,1
NODOSIS TAB,2
NOR METROGYL PLUS TAB 10 S,1
NORFLOX 400MG TAB 10 S,1
NORFLOX-TZ TAB 10 S,1
NORMAXIN TAB 10 SBB,6
NORMAXIN CC TAB,1
NORMOZ TAB 10 SF,3
NORVAL-H TAB 10 SBOX,1
NOVASTAT 10mg TAB 15 SF,2
NOVASTAT CV 10 TAB,2
NOVELON TAB 21 S,2
NOVOFINE NEEDLE 0.25X6MM,9
NOVORET NEO CAP,2
NULONG-10 TAB 10 SBOX,5
NUPENTA-40 TAB 10 SA,17
NUPENTA-DSR CAP 10 SF,2
NUROKIND D3 TAB 10 SA,3
NUROKIND GOLD CAP 10 SBB,3
NUTRI SPASMIN SYP 110ML,1
O2 TAB 10 S,3
OA SOFT GOLD TAB,1
OBETOHEP 5 TAB,1
OBIMET-SR 500 TAB 15 S,5
OBORAVO-10 TAB,2
OCUPOL DX OINTMENT 5GM,1
ODEPRAZ D CAP,2
ODEPRAZ-40 TAB,2
ODIMONT FX TAB,2
ODOXIL 500MG 10 sBW,1
OF-200 TAB 10 S,1
OFPAN OZ CREAM 15GM,2
OFPAN-OZ TAB 10 S,1
OLEANZ PLUS TAB 10 SBY,2
OLEANZ-5mg TAB 10 SF,2
OLMARK-10 TAB,1
OLMEDOX 40 TAB,6
OLMESAR A40MG TAB,1
OLMESAR PLUS 20 TAB,1
OLMESAR-A 20MG TAB 15 S,1
OLMETIME-40 TAB,1
OLMEZEST H 20 10TAB,1
OLMEZEST-40 TAB 10 SF,1
OLOTOP EYE DROP 5ML,1
OLVANCE 20MG 10 S,1
OLVANCE - CT 40MG 10TAB,2
OLVANCE AM 40MG TAB 10 S,3
OLVANCE CT 20 TAB 10 S,2
OMEE 20MG CAP,3
OMEN 20,3
OMEZ 20MG CAP 20 S,3
OMEZ- DSR CAP 15 S,10
OMNACORTIL 40(D) TAB 10 S,2
OMNACORTIL-10mg TAB 10 S,1
OMNACORTIL-40mg TAB 10 S,1
OMNACORTIL-5mg TAB 10 S,1
OMNITAN 25 TAB,1
ONA 0.5MG 10 S,2
ONABET SD 15ML,1
ONASOLONE-4 TAB,35
ONDEM 8MG TAB 10 S,3
ONDEM MD 4 TAB 10 S,5
ONDERO 5MG TAB,2
ONECAN-150 TAB,1
OOX DM SYP 100ML,1
OPTIVE DROP 10ML,1
ORANGE CS SYP 100ML,2
ORCIBEST 10 TAB,1
ORO-CV 625 TAB,1
OROFER XT TAB 10 S,5
ORS (ORANGE) 21GM,23
ORS-L (LEMON) 200ML,4
ORSAM K2 TAB,1
OSSOPAN D SYP. 200 ML,1
OSSOPAN HD TAB 10 SBB,5
OSSOPAN-D 1000 TAB,1
OSTEOCYNE TAB,1
OSTOCALCIUM PLUS TAB 30 S,1
OTRIVIN FAST RELI 10ML,6
OVRAL- G TAB 20 S,1
OXALGIN NANO GEL 30g.,1
OXRA 10MG TAB,1
OXRAMET XR 10/1000 TAB,7
OXRAMET XR 10/500M TAB,4
P-40 DSR TAB,2
P-40 TAB,2
P-500 TAB 15 S,2
P-650 TAB 10 S,16
P-PPI 40 TAB 10 S,1
P-ZOLE DSR 10CAP,4
P2 I- D CAP 10 S,14
P2 I-40 TAB 10 SA,6
PACIMOL 500MG TAB 15 SBB,2
PACIMOL 650 TAB,2
PACIMOL ACTIVE TAB,3
PACITANE 2 TAB,2
PAN 20MG TAB 15 S,1
PAN INJ. 40MG,1
PAN MPS O ORAL 200ML,1
PAN-20(MD) JUNIORTAB 10 SA,1
PAN-40MG TAB 15 S,24
PAN-D CAP 15 S,14
PAN-L CAP 10 SBOX,2
PANIDO-40 TAB 10 SA,2
PANIDO-DSR CAP 10 SF,2
PANIDO-L TAB 10 S,1
PANTA-40 TAB***,3
PANTACON DSR CAP,5
PANTAKIND DSR 10 S,4
PANTAKIND TAB,1
PANTAKIND-FLUX CAP 10 S,3
PANTOCID - IT CAP 10 SF,2
PANTOCID 40 TAB,5
PANTOCID- DSR CAP 15 S,16
PANTOCID-80 TAB,1
PANTODAC 40 TAB 15 S,9
PANTODAC DSR CAP 15 S,8
PANTOGARD -L CAP 10 S,1
PANTOGEM-DSR CAP,5
PANTOP-40MG TAB 15 S,1
PANTOP-D CAP 10 S,2
PANZEL-DSR,3
PARACETONE TAB 10 S,2
PARAMOL TAB(ROUND),1
PARASAFE 1000 TAB 10 S,1
PARASAFE 500 TAB 10 S,2
PARASAFE-650 TAB 10 SBOX,9
PARI-CR 12.5 TAB,1
PAUSE 500mg TAB 10 SA,10
PAUSE-MF TAB 10 SBY,1
PAXIDEP CR 25MG 10 S,4
PEG NT TAB,1
PENTISAN-DSR CAP,41
PEPCARE SR CAP 10 S,1
PEPCARE-D TAB,5
PEPTARD 20MG TAB 15 S##,4
PEPTARD-D CAP 10 SF,1
PEPTOCARMIN LIQ 200ML,1
PERMITE CREAM 60GM,1
PETRIL 0.5 TAB 10 SBW,1
PETRIL MD 0.25MG 10 S,4
PEXEP CR 12.5mg TAB 10 SF,1
PICLIN KID SYP 50ML,1
PICLIN SYP 150ML,4
PIOGLAR 15MG TAB,1
PIOGLAR-G 15+2 TAB 10 SB,2
PIOGLIT-15mg TAB 10 SBW,2
PIOGLIT-7.5mg TAB 10 SBW,3
PIOGLIT-MF 15 TAB 10 SBOX,3
PIOZ-15 TAB 10 SB,1
PIRITON EXPT 100ML,2
PLACIDA TAB 10 S,2
POLYBION INJ 10*2ML,2
POLYBION LC SYP 400ML,1
POLYBION-SF 250ML,2
POLYBION-SF 400ML,2
POLYCLAV-625 TAB 10 SA,2
POLYPOD CV 200 DT,1
POLYPOD-200 TAB 10 SF,2
POTKLOR SYP 200ML,2
PPG MET 0.2TABS 10 S,2
PRACTIN TAB 10 S,1
PRAMIPEX 0.25 10 S,4
PRAZOPRESS XL 2.5 TAB,3
PRAZOPRESS XL 5 TAB 30 S,5
PRAZTAC-40 TAB,3
PREDMET-16mg TAB 10 S,7
PREDMET-4mg TAB 10 S,3
PREGA NEWS CARD 1 S,1
PREGALEO- NT TAB,2
PREGALIN M 75 CAP 15 SA,4
PREGALIN NT TAB 10S,3
PREGDOX TAB 10 S,3
PREGNA CARE TAB 10 SF,1
PRELO- H TAB 10 SF,2
PRICHEK M1 FORTE,1
PRODEP 20MG CAP 10 SBA,1
PROHANCE D VANILA 400GM,1
PROHANCE VANILA 400GM,2
PROLET 50 TAB,2
PROLOMET T 50 TAB,1
PROLOMET XL 25 TAB 10 S,12
PROLOMET XL 50 TAB 10 S,10
PROLOMET-AM 50 TAB 10 SF,1
PROPYSALIC NF OINT 30GM,1
PROPYSALIC-NF 6%OINT 20GM,2
PROSTAGARD D-4 CAP,1
PROTEININA MOM POWDER 200GM,3
PROTEKT CAP 10 S,60
PROTEKT-40 TAB,6
PROTHIADEN 25MG TAB 15 S,1
PROVIDAC CAP 14,3
PROXYM ER 300 TAB 10 S,1
PROXYM-XT TAB 10 S,1
PULMOCLEAR TAB 10 SF,1
PUNCH-DSR CAP 10 S,5
PYRIGESIC 1000M TAB,5
PYRIGESIC-650MG TAB 10 SBY,20
PYRIGESIC-A TAB 10 SBO,2
PYZINA-750MG TAB 10 SBW,2
QUITIBRUS SR 100 TAB,4
QUTAN - 100 MG 1X10 S,2
QUTIPIN 25MG 10 S,9
QUTIPIN 50 MG. 1X10 S,1
QUTIPIN SR 300 10TAB,3
RAB - D CAP 10 SA,5
RABICOL DSR CAP 10 S,1
RABICRIS-DSR TAB 10 S,5
RABIUM DSR TAB 15 S,15
RABIZORB MPS TAB,1
RABLET 20 TAB 15 S,4
RABLET-D CAP 10 SF,3
RABLET-IT CAP 10 S,3
RABONIK 20 TAB 15 S,1
RABONIK- DSR CAP 15 S,8
RACIPER-40 MG TAB 15 SF,1
RACIPER-D CAP,2
RAMCOR-5 10 S,3
RAMITORVA CAP 10 SA,1
RANCIL 10MG TAB 10 S,1
RANCIL 5 TAB 10 S,4
RANIDOM-RD TAB 10 SF,6
RANOZEX TAB 10 SBO,5
RANTAC SYP 100ML,2
RANTAC 150 TAB 30 S,19
RANTAC 300 TAB,8
RANTAC DOM TAB,6
RAZEL F5 TAB,2
RAZO - D CAP 15 SF,1
RCINEX 450MG CAP 10 S,1
RECITA-5 TAB 10 SBW,4
RECLIDE-XR-60 TAB 14 SBW,2
RECLIMET TAB,1
RECLIMET XR FORTE TAB,1
REFLORA-R SACH 1 S,3
REFRESH LIQUIGEL 10ML,1
REJUNEX CD3 TAB 10 SA,8
REKOOL D CAP 15 SF,2
RELENT + SYR,1
REMO M TAB,6
REMYLIN AX TAB,1
RENALKA SYP 200ML,1
RENICOL EYE DROP 5ML,2
REPACE-25 TAB 10 S,3
REPACE-50 TAB 10 S,4
REPACE-AF TAB 10 SF,3
RESPILAX CAP,1
REVIDOX-LB TAB,2
REVITAL-H CAP 30 S,1
REVLAMER-400 TAB,5
REXIDIN M FORTE GEL 15GM,5
REXIDIN PLUS M/WASH 150ML,1
RIBOFLAVINE TAB 10 S,10
RICONIA SILVER TAB 15 S,1
RIFAGUT 200 TAB 10 SF,2
RIFAGUT 400 TAB 10 SF,1
RIFAXIGYL-M TAB 10 S,1
RIOMET OD 500mg TAB 15 S,2
RIOMET OD 850MG 10 S,6
RIOMET TRIO 2 10 SB,1
RIVOTRIL 0.5MG TAB,5
ROMILAST(L)10 TAB 10 S,1
ROSEDAY 10 TAB,4
ROSEDAY-5 TAB 10 SF,3
ROSIFLEX TRIO CAP 14 S,1
ROSIFLEX-C CAP 20(PHILE),1
ROSULESS-C 10 TAB,4
ROSUMAC ASP 75 TAB 10 S,5
ROSUMAC GOLD 20 TAB,1
ROSUMAC-10 TAB 10 S,7
ROSUMAC-5 TAB 10 SF,1
ROSUVAS-10 TAB 15 SA,5
ROSUVAS-D 10 TAB,2
ROSYCAP-5 TAB,2
ROSYCAP-F TAB,1
ROTIN 5MG TAB 10 S,6
ROXYLAC 150 TAB,5
ROZAT-10 TAB,1
ROZAVEL 20 TAB 10 SA,3
ROZAVEL 10MG 10 SA,3
ROZFIRST-F TAB,1
ROZUCOR 10MG TAB 15 S,2
S-ONAZOLE-DSR CAP,14
S-VOCITA LS TAB 10 S,2
S-VOCITA PLUS 10 SA,3
S-VOCITA-H TAB 10 SA,3
SAAZ DS TAB 10 S,1
SAAZ TAB 10 BOX,4
SAFEVIT D3 TAB,3
SAFEVIT D3 TAB***,2
SAFEVIT SYP 200ML,8
SAFEVIT-CZ TAB,27
SALBAIR TRANSCAP 30 S,1
SALBAIR TRANSHALER 250,1
SARIDON TAB 10 S,2
SARTEL-40 TAB 15 SF,2
SARTEL-80 TAB 15 SF,4
SAVEKOF JUNIOR SYP 60ML,1
SAVLON LIQ 50ML,1
SAZO 500 TAB,1
SCABIPED LOTION(L) 100ML,1
SCAVISTA-12 2 S,3
SCAVISTA-12 TAB,178
SEBIFIN PLUS CREAM 15GM,1
SEDEROM TAB 10 S,2
SEFDIN-300 CAP,1
SENOLIN PASTE(L) 100GM,1
SENQUEL- AD MOUTH WASH 200ML,1
SENSICLAV-625 TAB,1
SENSODENT KF(L) 100GM,1
SERADIC MR 1X10 S,1
SERADIC PLUS TAB,1
SERADIC-P 10TAB,1
SERLIFT-100MG TAB 10 SB,2
SERLIFT-25MG TABS 10 SBW,4
SEROFLO 250 CFC FREE INHALAER,3
SEROFLO-100 R/C 30 S,2
SERON TAB 10 S,6
SERTA 100MG TABS. 10 S,1
SERZEST-50 TAB 10 SBN,3
SEVISTA 60 TAB,1
SGF 110TAB 1PC,1
SGF 300 TAB(N),2
SGF 500 TAB 1PH,2
SGF NATURA POWDER 1PH,1
SHELCAL 500mg TAB 15 S,9
SHELCAL HD TAB 15 S,2
SHELCAL XT TAB 15 S,1
SHINE-25 TAB 20 S,1
SIGNOFLAM TAB 10 SBOX,7
SILODAL D 8MG KIT 10 S,1
SILODAL-D 4 CAP,2
SILVEREX IONIC CREAM 10G,1
SINAREST NEW TAB 10 S,7
SINAREST VAPOCAP 10 SBY,1
SIZODON 1MG TAB 10 SF,3
SIZODON MD 0.5 TAB 10 SA,1
SIZOPIN 100 TAB 10 SBY,3
SKINLITE CREAM 20GM,1
SMARTPAIN PLUS 10,2
SNOCEF 200 TAB,1
SNOFENAC-SP TAB 10 S,1
SNORAB 20 TAB 10 SA,2
SNORAB-DSR CAP 15 S CAP,1
SNOVIT-LZ SYP 200ML,3
SOCRIL CAP 10 S,13
SOFIDEW BABY MASSAGE OIL 100ML,1
SOFINOX CREAM 10GM,1
SOFRAMYCIN CREAM 30GM,2
SOFTOLAX 100GM,1
SOFTOVAC (SF) POWDER*** 100GM,4
SOFTOVAC POWDFER** 100GM,4
SOFTOVAC SF POWDER 250GM,2
SOFZID WOMEN CAP,1
SOLITEN-5 TAB 10 SBY,3
SOLTUS OD 200 10TAB,2
SOLVIN VAPOCAPS CAP10 S,2
SOMPRAZ - IT CAP 10 SF,2
SOMPRAZ 40 TAB 15 S,10
SOMPRAZ D 40 TAB,7
SORBILINE SYP. 200ML,2
SORBITRATE 5MG TAB 50 S,4
SORBITRATE 10MG TAB 50 S,1
SORVATE C OINT 10GM,1
SOVAXIN-500 5TAB,2
SPASMONORM TAB 10 S,1
SPEEDRAL HEALTH SUPPLIMEN,5
SPURGE TAB,2
STAFCURE 500 TAB,1
STAMLO 10MG TAB 30 S,1
STAMLO 2.5MG TAB 30 S,8
STAMLO D TAB 15S,1
STAMLO T 80 TAB,2
STAMLO-5 TAB 30 S,5
STAMLO-BETA TAB 15 S,2
STAMLO-T TAB 10 SF,1
STARPRESS AM XL 25/5 CAP,3
STARPRESS XL-50 15 S,2
STARPRESS-H 50 XL 10TAB,3
STATOR 10 TAB 15 SBW,2
STATOR ASP 75 TAB,5
STATPURE-20 TAB,4
STEMETIL MD TAB,3
STERODIN INJ. 1AMP,1
STORVAS 10 TAB 15 S,15
STORVAS 40MG TAB,1
STORVAS CV 20MG TAB 10 S,3
STORVAS-10MG TAB 15 SA,1
STRETCH RID CREAM,1
STROCIT PLUS 10 S,2
SUCRAL SUSPENSION 200ML,1
SULBACEF INJ. 1.5GM,5
SULPITAC 50 10 SBW,1
SUMO GEL 15GM,1
SUMO L 100 DROP 15ML,1
SUMO L 250 DS SYP 60ML,1
SUMO L 650 ER TAB,1
SUPERIA DSR TAB 10 SF,2
SUPERIA- L CAP 10 SF,1
SUPERMET XL 25 TAB,1
SUPRA PLUS TAB,2
SUPRACAL TAB 15 SBW,4
SUPRADYN TAB 15 S,9
SURBEX-XT TAB 15 S,2
SURFAZ CREAM 15GM,1
SUSTEN GEL 8% 1.125GM,4
SUTHOL LOTION 200ML,2
SUVIDA 28 S,1
SWITGLIM-M 2/1000 TAB,3
SYNDOPA CR TAB 10 S,6
SYNDOPA PLUS TAB,10
SYNERVAL-CD3 TAB,7
SYNOCID SUSPENSION 170ML,1
SYNOCID SYP (L) 170ML,10
SYNTRAN SB 50MG 10 S,1
SYSTAFLAM GEL 50GM,1
T-BACT OINT 15GM,2
T-BACT OINTMENT 5GM,3
T-HEAL CAP 10 S,1
T-LET 40 TAB,2
T-LET H TAB,1
TAMDURA CAP 10 SF,3
TAXIM O 200 TAB 10 S,2
TAXIM O DROPS 10ML,2
TAXIM O DRY SYP 30ML,1
TAXIM O DRY SYP 60ML,1
TAXIM O FORTE SYP 30ML,2
TAYO 60K TAB,1
TAYO- M TAB,1
TAZLOC 40MG TAB 10 SF,3
TAZLOC 80MG TAB 10 S,4
TAZLOC BETA 25 TAB 10 S,1
TAZLOC BETA 50 TAB 10 S,7
TAZLOC-AM TAB 10 SBP,4
TAZLOC-AM 80 TAB,3
TECZINE 5MG TAB 10 S,1
TELDAWN 40 TAB 10 S,2
TELDAWN H TAB,1
TELDAY 40 MG TAB 15 S,2
TELDAY H TAB,1
TELDAY-AM TAB 10 SF,4
TELEACT-D TAB 10 SA,1
TELEKAST-A TAB 10 SA,1
TELEKAST-F TAB 10 SA,1
TELEKAST-L TAB,3
TELELAK-40MG TAB 10 S,1
TELFIRST-AM TAB,4
TELI AM TAB 10 S,1
TELISTA 20 TAB 15 SF,4
TELISTA 80 TAB 15 SF,2
TELISTA H 80 TAB 15 SF,2
TELMA 40 TAB 30 S,2
TELMA - H TAB 30 S,1
TELMED CT40 10 S,3
TELMED-40 TAB 10 SF,2
TELMIKAA AM TAB 10 S,6
TELMIKAA-AMH TAB 10 S,4
TELMIKIND 80MG 10TAB,4
TELMIKIND- 40 TAB 10 S,15
TELMIKIND-20MG 10 S,7
TELMIKIND-AM TAB 10 S,12
TELMIKIND-H TAB 10 S,10
TELMIKIND-H 80 TAB 10 S,5
TELMINORM-40 10 S,1
TELPRES 40 TAB,3
TELSAR-BETA 25 CAPS 10 S,2
TELVAS - AM 10 SF,1
TELVAS CT 80 TAB,3
TEMSAN 40MG TAB 15 S,3
TENELIVIO MF 1000TAB 10 S,1
TENELIVIO MF 500 TAB 10 S,1
TENGINOW M 1000 TAB 10 S,3
TENGINOW M 500 TAB 10 S,2
TENGLYN M 1000 TAB 15 S,5
TENGLYN M 500MG,2
TENIGLY 20 TAB,2
TENIVA TAB,1
TENIVA-M TAB,2
TENLIMAC 20 TAB 10 S,10
TENOVATE GN CREAM 15GM,1
TENSORIN M TAB 10 S,2
TENSORIN-M FORTE TAB,2
TERBEST TAB 7 S,2
TERBITOTAL CREAM,2
TETAN AM TAB 15 S,1
TGLIP-M 1000 TAB,1
THERMONOR SR 1000 TAB,2
THERMOSEAL REPAIR 100GM,1
THIOSPAS A4 TAB,5
THRIZE TAB 10 S,1
THROMBOPHOB GEL 20GM,3
THYRONORM 100MG 100 S,2
THYRONORM 12.5 100 S,1
THYRONORM 125MG 100 S,1
THYRONORM 37.5 TAB 100 S,1
THYRONORM 50MG 100 S,2
THYRONORM-75 TAB 120 S,2
THYROX 50MG 100 S,2
THYROX 75 TAB 100 S,2
TIDE 20 TABS 10 S,4
TIDE PLUS 10 TAB 10 S,2
TIDE-5 TAB 10 SBOX,12
TIDOMET PLUS TAB 10 S,2
TIGATEL 40 TAB,3
TIMOLET 0.5% EyeDrop 5ML,1
TIOMIST INHALAR,1
TIOVA INHALER,1
TISSUE CAP 10 S,2
TIXYLIX COUGH LINT 60ML,4
TIZAN 2MG TAB 10 SA,1
TOFADOZ TAB 5MG,3
TOLAGIN GEL 30GM,2
TOLDIN ER 600TABS 10 S,6
TONACT 10 TAB 15 SF,3
TONACT TG TAB 15 SF,2
TONOFERON DROP 15ML,3
TOPAZ-25 TAB,2
TOPIFORT-NX LOTION 15ML,1
TORGLIP 50TAB,12
TORGLIP M 50/1000 TAB,3
TORGLIP M SR 500 TAB,1
TORLEVA 250 TAB,1
TRAJENTA 5 TAB 10 SA,11
TRAJENTA DUO 2.5/1000 TAB 10 S,4
TRAJENTA DUO 2.5/500MG TAB,1
TRAPIC MF TAB 10 SB,1
TRAZALON-50mgTAB 10 SBY,2
TRICAINE MPS GEL 200ML,1
TRIGEM-1 10TAB,3
TRIGEM-2 10TAB,10
TRIGLIMILIFE-1 TAB,9
TRIGLIMISAVE HS 2MG 10 S,1
TRIGLUCORED FORTE TAB 10 S,6
