Item Name,Quantity
K-COR 5MG TAB      20 S,1
K-STAT 250 TAB 10 S,1
KALBON D3 SACHET,3
KALOX K2 CAP,1
KARVOL PLUS CAP   10 SBG,7
KAYAM CHURNA       100GM,2
KENACORT 4 TAB,16
KENACORT-0.1%O/Paste 5GM,2
KETANOV-DT TAB          10 S,1
KETO GOLD PREMIUM   100GM,1
KETO SOAP        100GM,3
KETO-B CREAM 10GM,2
KETOROL DT TAB,6
KIDODENT PASTE     75GM,2
KIDRICH-D3  DROPS  15ML.,1
KLM D3 NANO DROP 15ML,4
KONDRO ACUTE TAB   10 S,2
KOYAL TAB,4
KUFRIL-LS  DROP  15ML,1
KZ CREAM            30 GM,1
KZ LOTION            50ML,1
L-FRESH TAB 10 S,1
L-MONTUS  TAB    15 S BOX,1
LACRIMOS G 10ML,1
LACTIFIBER  POWDER  180GM,1
LACTOGEN  (1)   450GM,2
LAMITOR DT 25 TAB,1
LANTUS CARTRIDGE      3ML,4
LANZOPREX KID 15MG,1
LAREGAB 300 TAB,3
LAREGAB-100 CAP,1
LASILACTONE 50MG   10 S,6
LASIX  40mg  TAB    15 SF,3
LASIX INJ. 4ML,2
LATOCOM  EYE DROPS  2.5ML,1
LAVETA 5MG TAB      10 SF,1
LAVETA-M   TAB    10 SA,1
LAXIT PLUS SYP 100ML,2
LECOPE 5MG    TAB    10 SBW,1
LEFNO 10  TAB        10 SA,4
LEMOLATE  GOLD TAB  10 S,1
LESURIDE TAB      10 SBW,1
LETOVAL  2.5MG       5TAB,2
LETROZ  2.5           5 S,2
LEUKOPLAST(BSN)    1/2,1
LEUKOPLAST(BSN)  1,1
LEVERA-500MG TAB,8
LEVERA-750          10 S,2
LEVIPIL-500   TAB   10 SBOX,3
LEVOLIN  SYP       100ML,1
LEVOLIN 0.63MG 2.5ML,5
LEVOLIN FREE INHALER 200MD,2
LEVOLIN PLUS SYP 100ML,1
LEVOSIZ-M TAB,3
LEXANOX 5%            5GM,1
LEXANOX PLUS CREAM 5 GM,1
LEZYNCET 5MG TAB   10 SBW,3
LEZYNCET SYP.     30ML.,1
LIBOTRYP 12.5 TAB 30 S,3
LIBRAX TAB 20 S,3
LIBRIUM 25 TAB,1
LILITUF CREAM 15GM,1
LIMCEE TAB           15 S,2
LINEATOR TAB,1
LIOFEN 10MG  TAB  10 SBOX,3
LIPAGLYN TAB,3
LIPICURE 10 TAB,2
LIPICURE-20    15 S,2
LIPIKIND-10 TAB,2
LIPIKIND-AS TAB,3
LIPIKIND-F  TAB   10 SF,2
LIPIROSE-10 TAB,2
LITRATE-K27 CAP 15 S,1
LIV 52 DS TAB        60 S,3
LIV 52 TAB          100 S,1
LIVOGEN Z TAB 15 S,1
LIZOLID-600MG TAB  10 SF,2
LNZ-600 TAB         4 SBOX,1
LOBATE-GM NEO CREAM  15GM,1
LOBAZAM-10mg   TAB  10 SBW,5
LOBAZAM-5mg   TAB  10 SBW,4
LOFTAIR INHALER 110/50M 1 S,2
LONAZEP 0.25MG TAB 15 S,4
LONAZEP 0.5  TAB     15S,4
LONAZEP MD 0.25mg 10 SF,5
LONAZEP MD 0.5mg     10 SF,7
LONAZEP-1MG  TAB  10 SBOX,7
LOOZ  SOLUTION      500ML,1
LOPAMIDE TAB         10 S,4
LOPRESS 0.5%     5ML,2
LOSAR 50 TAB   15 S,1
LOSAR-H   TAB   15 SB,3
LOTEPRED  DROP       5 ML,1
LOX-2% JELLY     30GM,2
LOXOF 500 TAB     10 SB,6
LUBRIJOINT-OD  TAB  30 S,1
LULIBET CREAM 30GM,1
LULICAN CREAM 10GM,1
LULIFIN CREAM       10GM,2
LULIFIN CREAM 20GM,1
LULIFIN CREAM 30GM,3
LULIFIN CREAM 50GM,1
LULIFIN LOTION,1
LULIMAC XL CREAM 30GM,1
LUMIA 60K CAP,2
LUPIHALER            1 S,2
LUPISULIN-R CART.     3ML,2
LUPITUSS  SYP        100ML,5
LUPIVESTIN-500 TAB  10 SA,6
LYCAM-P TAB,13
LYSICON-V SYP       200ML,1
M. V. I. INJ 10ML,4
MACBERY LS SYP,1
MACBERY SYP         100ML,5
MACSART AM TAB,2
MACSART BETA 50 TAB,2
MACSART-20      10TAB,3
MACSART-40     10TAB,1
MACTOR- F   TAB   10 S,3
MACTOR-10    TAB    10 SA,1
MACTOR-ASP-75 CAP 10 SF,2
MAGNATE   SYP         200ML,1
MAHACEF PLUS TAB,3
MARKMIN CREAM 60GM,1
MARTIZA OD 10 S,4
MARTIZA-P TAB,1
MASTOWELL M TAB,1
MAXPRESS XL 25 TAB,3
MAXPRESS XL 50 TAB,2
MAXTRA DROP          15ML,1
MAXTRA GARGLE 120ML,1
MAXVIDA VANILA 400GM,1
MAXVOID 8 TAB,4
MCBM-69   TAB   15 SF,1
MCBM-L TAB,3
MDAPA-10M,1
MEDOMIL-STAGE2,1
MEFTAL SPAS TAB   10 S,1
MEGAHEAL GEL      50GM,1
MEGALIS-10  TAB   4 SBOX,1
MEGANEURON OD PLUS   10 S,4
MELZAP-1MD  TAB   10 SBP,1
MENOCTYL  40mg       10 S,1
MENOREG SYP 300ML,1
MENUVIT TAB 10 S,3
MET XL 50MG TAB,1
MET XL AM 50/5 TAB,1
METHIMEZ 5 TAB,1
METHYCOBAL  INJ       1ML,8
METLIN NT TAB,3
METMAX CAP,2
METOCARD XL 25 TAB  10 S,2
METOSARTAN-25 TAB 10 SF,10
METOSARTAN-50 TAB 10 SF,6
METPURE XL- 25     10 S,2
METROGYL 400MG TAB 15 S,7
METROGYL DG GEL FORTE  20GM,1
METROGYL IV INJ 100ML,5
METROGYL M OINT 5GM,2
METROGYL P 2% OINT 20GM,2
METROGYL-ER TAB 10 S,7
METSMALL-500  TAB 28 S,1
MEVA-C CAP,3
MICROPORE 1530        3,1
MIGRAVAS-10mg  TAB  10 SBN,3
MIKACIN INJ  500mg    2ML,4
MILK OF MAGNESIA   340ML,1
MIRFAST 7.5 TAB,1
MIRTAZ 15MG TAB   10 SBY,8
MIRTAZ- 7.5 MG  TAB 10 SBY,3
MIXTARD 30 HM PENFILL  3ML,3
MMS-ST-1(1 12),2
MMS-ST-2(1 12),3
MOBISWIFT-D  TAB   10 SF,2
MOBIZOX TAB          10 S,1
MOFLOREN OINT 5 GM,1
MOISTANE EYE DROP 10ML,1
MOISTUREX SOFT LOTION 100ML,2
MOISTUREX SYNDET BAR,1
MOLI TAB 10 S,1
MOMATE  CREAM      5GM,1
MONOCEF INJ. 1GM     1VIAL,2
MONOCEF INJ. 250MG    1VIAL,1
MONOCEF O 50MG SYP   30ML,1
MONOTRATE 20MG TAB   10 S,2
MONSTAR-L SUSP 60ML,2
MONTAIR-4 TAB,2
MONTAIR-FX TAB,1
MONTAIR-LC TAB,1
MONTEK AB TAB  10 SF,4
MONTEK BL TAB,1
MONTEK LC  TAB        10 SA,15
MONTEK-10mg   TAB   10 SF,3
MONTEMAC - L TAB    10 SA,3
MONTEMAC A TAB,1
MONTEMED-LC  TAB  10 SF,5
MONTEY L TAB 10 S,4
MONUROL SACHETS  3g.,1
MOOV  OINT      15GM,1
MORR F 5% LOTION  60ML,1
MOSI D EYE DROP 5ML,1
MOX 500MG CAP        15 S,5
MOX CLAV 625MG      10 S,7
MOX CLAV BD SYP 30ML,1
MOX CLAV DS SYP 457MG 30ML,1
MOX-CV 625 TAB 10 S BOX,1
MOXCLAV 457MG DS SYP 30ML,2
MOXCLAV 457MG DS TAB 6 S,1
MOXICIP EYE DROP  5ML,1
MOXOVAS 0.3MG      10S,4
MUCAINE GEL(MINT)  200ML,2
MUCAINE GEL(MINT) 350ML,2
MUCINAC-600   TAB    10 SF,3
MUCOLITE DROPS       15ML,2
MUCOPAIN OINT 15GM,1
MULTIGING CAP,3
MULTIMUNE SYP 100ML,1
MUMCAL TAB,2
MUSCODAC   GEL     30GM,1
MUSCOFLEX GEL 30GM,1
MYATRO EYE DROP,1
MYOCYST M TAB 10 S,2
MYOSPAZ TAB,1
MYOTOP-450 SR TAB 6 SA,1
N-VESTIN A TAB,1
N.SALINE          500ML,7
N.SALINE   0.9%    100ML,2
NAN EXCELLA PRO1 400GM,4
NAN PRO (3)        500GM,2
NANGROW BIB 400GM,1
NANO FAST 4X SOLUTION 30ML,1
NANOFAST  GEL     30GM,3
NAPROSYN 500MG TAB   15 SBR,1
NAPROSYN-SR     10 S,1
NASOCLEAR NASAL DROP 20 ML,1
NATRILIX-SR  TAB   10 SA,3
NATUROLAX POWDER    300GM,1
NAXDOM-500MG  TAB     10 SF,1
NEBI-5 TAB,3
NEFROSAVE TAB 15 S,1
NEOGADINE ELIXIR   300ML,4
NEOPEPTINE DROP      15ML,2
NEOPRIDE TOTAL,1
NEORELAX MR 8 TAB   10 SBB,10
NEOSPORIN A. B OINT 10GM,1
NEPALACT EYE DROP 5ML,2
NEPCINAC EYE DROP 5ML,1
NEPHROCAPS CAP,2
NERVMAX -SR 75MG 10 SBB,1
NERVUP-OD TAB,2
NERVZ  B   CAP         10 SBM,3
NESTUM  S-3 (RICE-FRUIT),1
NEURICA NT TAB,2
NEURO-G TAB,6
NEUROBION FORTE TAB,6
NEUROBION PLUS TAB,3
NEUROKEM-NT 50 TAB,1
NEXITO  10   TAB    10 SBY,3
NEXITO  5MG   TAB    10 SBY,10
NEXITO-FORTE TAB  10 SF,10
NEXITO-PLUS  TAB       10 S,16
NEXONAC-SP TAB,1
NEXOVAS 20 TAB,1
NEXOVAS T TAB,2
NEXOVAS-5 TAB,4
NEXOVAS-O 40 TAB,5
NEXPRO RD 40 CAP   10 SF,13
NEXPRO-40  TAB       15 SA,3
NICARDIA-RETARD  20   15 S,2
NICENTA PLUS TAB 10 S,5
NICOSTAR-5        20 S,2
NIFTAS-100   TAB     10 SA,3
NIFTAS-50       TAB    10 SA,3
NIKORAN-5MG TAB   20 S,14
NIMSAID- P   TAB    10 SBW,1
NITRO-2.6 TAB,1
NITROCONTIN 2.6MG    25 S,3
NITROLONG-2.6  TAB  30S,1
NITROSUN 5MG TAB     10 SB,3
NL 82 SYP 220ML,1
NMF E CREAM 150GM,2
NMF-E   LOTION     200ML,2
NMF-E LOTION 120ML,1
NOBEGLIZ-M XR TAB,4
NORFLOX 400MG TAB    10 S,1
NORFLOX-TZ TAB       10 S,1
NORMAXIN  TAB     10 SBB,6
NORMOZ TAB 10 SF,1
NOVALE  BAR         75 GM,1
NOVIBEX-L SYP 200ML,2
NOVILIV DS SYP 225ML,2
NOVOFINE NEEDLE 0.25X6MM,8
NOVORET NEO CAP,1
NUHENZ TAB,5
NULOC-D             10CAP,1
NUPENTA DSR CAP,3
NUPENTA-40  TAB     10 SA,14
NUROKIND D3 TAB    10 SA,2
NUROKIND GOLD  CAP  10 SBB,3
NURTURE CHOCOLATE 175GM,3
NUTROL LC TAB,3
O2  TAB      10 S,7
OBEZITA-60 TAB,3
OBIMET-SR 1 GM TAB   15 SB,1
OBIMET-SR 500 TAB   15 S,5
OCCUMOX  EYE DROP     5ML,1
ODEPRAZ-40 TAB,1
ODIMONT FX TAB,1
ODIMONT LC TAB 15 S,1
ODOXIL 250MG DT     10 S,1
OFLOMAC  SYP         30ML,1
OFLOMAC M FORTE 30ML,1
OFPAN DROP 5ML,1
OGLIMADAY 2 TAB,1
OLMEDOX 40 TAB,7
OLMESAR A40MG TAB,2
OLMESAR CH 20 TAB,1
OLMETIME-40 TAB,2
OLMEZEST AZ 20 TAB,6
OLVANCE  20MG        10 S,2
OLVANCE CT 20 TAB 10 S,1
OLYMPRIX M 1000 TAB,1
OMCEF  200 TAB        10 SA,1
OMEZ 20MG CAP 20 S,5
OMEZ- DSR  CAP      15 S,7
OMNACORTIL  SYP.    60 ML,2
OMNACORTIL FORTE SYP  60ML,1
OMNACORTIL-5mg TAB   10 S,1
ONABET CREAM 30GM,1
ONASOLONE-4 TAB,29
ONDEM MD 4    TAB   10 S,2
ONECAN-200 TAB,1
ONMI GEL 30GM,1
ONTEND TAB,1
ORCIBEST 10 TAB,1
OROFER XT TAB      10 S,8
ORS  (ORANGE)     21GM,2
ORS-L (LEMON)       200ML,4
ORVAS 10 TAB,2
ORVAS-FT  TAB         10 SF,1
OSTOSHINE TAB,3
OTEK AC+ EYE DROP    5ML,1
OTRIVIN FAST RELI 10ML,2
OVACARE-HD TAB,1
OXRAMET XR 10/1000 TAB,4
OXRAMET XR 10/500M TAB,4
P-250mg    SYP      60ML,1
P-40 TAB,1
P-500mg    SYP      60ML,1
P-650 TAB      10 S,10
P-ZOLE DSR     10CAP,8
P2 I- D  CAP         10 S,10
P2 I-40 TAB          10 SA,1
PACIMOL 500MG TAB 15 SBB,1
PACIMOL 650 TAB,1
PACIMOL ACTIVE TAB,3
PACITANE 2 TAB,1
PAN IV INJ 40MG,2
PAN-40MG TAB   15 S,9
PAN-D  CAP       15 S,17
PAN-L CAP           10 SBOX,1
PANKREOFLAT TAB 15 S,1
PANTA-40 TAB***,1
PANTACON DSR CAP,6
PANTAKIND DSR         10 S,6
PANTAKIND TAB,1
PANTAKIND-FLUX  CAP  10 S,2
PANTOCID - IT  CAP    10 SF,3
PANTOCID -D CAP    10 S,1
PANTOCID 40 TAB,3
PANTOCID- DSR   CAP   15 S,8
PANTODAC 40 TAB 15 S,6
PANTODAC DSR CAP 15 S,12
PANTOGEN 40MG     TAB,1
PANTOGEN-D        10TAB,1
PANTOP-40MG  TAB    15 S,4
PANTOP-D  CAP     10 S,1
PANTOROX D CAP,28
PANTOROX-40 TAB,9
PANZEL-DSR,3
PARASAFE 1000  TAB  10 S,1
PARASAFE 500 TAB     10 S,2
PARASAFE-650  TAB  10 SBOX,10
PARAXIN 500 MG CAP 10 S,1
PART-L TAB,1
PAUSE  500mg   TAB  10 SA,8
PAUSE-MF  TAB     10 SBY,2
PBREN NT   TAB  10S,1
PENIDURE LA 12 INJ.,1
PENODEL TAB,7
PENTISAN-DSR CAP,24
PEPSIGARD - P  SYP  100ML,2
PEPTARD 20MG TAB 15 S##,5
PEPTARD-D     CAP     10 SF,1
PEPTOCARMIN LIQ 200ML,1
PERMITE CREAM 60GM,1
PETRIL 0.5 TAB       10 SBW,2
PETRIL MD 0.25MG 10 S,2
PHENADIC HOT GEL 30GM,3
PILOCAR E/DROPS 2%   5ML,1
PIOGLAR-G 15+2 TAB 10 SB,1
PIOGLIT-7.5mg TAB 10 SBW,11
PIOZ-7.5   TAB    10 SB,5
PLACIDA  TAB    10 S,1
POLYBION-LC   SYP  250ML,1
POLYBION-SF    400ML,1
POLYCLAV-625  TAB    10 SA,1
POLYCROL FORTE GEL 450ML,1
POLYPOD-200    TAB  10 SF,1
POTKLOR SYP         200ML,1
POVILAC-OZ CREAM 15GM,1
POWERCORT-S 6% OINT. 30GM,2
PRAMIPEX 0.25        10 S,2
PRAMIPEX ER 0.375 TAB,2
PRAMIPEX-0.5  TAB  10 SF,2
PRAZOPRESS XL 2.5 TAB,1
PRAZOPRESS XL 5 TAB 30 S,5
PRAZTAC-40 TAB,3
PRED-FORTE EYE DROP 10ML,1
PREGABA M 75 TAB,2
PREGABID NT TAB,1
PREGABID-50 TAB,9
PREGALIN M 75 CAP  15 SA,4
PREGDOX-PLUS         10 S,1
PREGNA CARE TAB     10 SF,1
PREGNIDOXIN TAB,1
PRELO-5 TAB       10 SF,1
PREMARIN-0.3MG      28 S,1
PREXOL SR 0.75 TAB,3
PRIMODIL-AT  TAB   10 S,3
PRIMOLUT- N  TAB       10 S,1
PRODEP  20MG CAP  10 SBA,4
PROHANCE D VANILA 400GM,1
PROHANCE HP VANILA 400GM,1
PROLOMET R 25 TAB    10 SF,1
PROLOMET XL 12.5     10 S,1
PROLOMET XL 25  TAB   10 S,9
PROLOMET XL 50 TAB  10 S,7
PROLOMET-AM 50 TAB   10 SF,2
PROPYSALIC NF OINT   30GM,1
PROPYSALIC-NF 6%OINT 20GM,3
PROTEKT CAP 10 S,78
PROTEKT-40 TAB,18
PROTINEX DIABETE 400GM,1
PROVIDAC CAP 14,3
PROXYM ER TAB 10 S,1
PRUWEL-2 TAB,1
PSYCEF-200 DT,1
PUNCH-DSR CAP 10 S,4
PYRIGESIC 1000M TAB,9
PYRIGESIC 500   TAB 10 S,3
PYRIGESIC 650 TAB,4
PYRIGESIC MR TAB,2
PYRIGESIC SP TAB,3
PYRIGESIC-650MG TAB 10 SBY,1
PYRIGESIC-A  TAB 10 SBO,3
QUITIBRUS SR 100 TAB,3
QUTAN - 100 MG     1X10 S,3
QUTIPIN  25MG     10 S,3
QUTIPIN SR 300      10TAB,3
R-LOC  150 MG TAB   30 S,2
RA THERMOSEAL 100gm,1
RAB   20MG TAB    10 SF,1
RABEKIND-20 TAB,1
RABEKIND-DSR    CAP   10 S,1
RABEKIND-PLUS    TAB  10 SA,1
RABEMAC DSR CAP     10 S,1
RABICIP-20          15 S,1
RABICOL 20 MG TAB 10 S ##,1
RABICRIS-DSR TAB 10 S,3
RABIUM DSR TAB 15 S,5
RABIUM-20 TAB        15 SA,1
RABLET 20 TAB 15 S,2
RABLET-D  CAP      10 SF,2
RABONIK- DSR CAP   15 S,5
RAMISTAR 2.5 MG TAB 15 S,3
RAMITORVA CAP        10 SA,3
RANCIL 10MG  TAB 10 S,1
RANCIL 5 TAB 10 S,2
RANIDOM-RD  TAB    10 SF,2
RANOZEX  TAB    10 SBO,4
RANTAC  SYP       100ML,3
RANTAC 150 TAB  30 S,19
RANTAC 300 TAB,6
RANTAC DOM TAB,7
RANTAC MPS LIQ      170ML,4
RANTAC MPS-LA SYP 170ML,2
RANTAC SYP INFANT,1
RAVIER-20 TAB,1
RAZEL 10MG TAB 15 S,3
RAZEL F5 TAB,1
RCINEX 450MG CAP     10 S,6
REBAGEN  TAB    10 SF,6
RECLIDE-XR-60 TAB  14 SBW,4
RECLIMET TAB,4
RECLIMET XR FORTE TAB,1
REFRESH TEARS EYE DROP  10ML,1
REGESTRONE TAB       10 S,2
REGLAN TAB 20 SB,2
REJUNEX  CD3  TAB  10 SA,1
REKFA  DROPS     15ML,1
REMYLIN AX TAB,4
RENERVE INJ 1ML,5
RENICOL EYE OINT.     5GM,1
REPACE-25  TAB       10 S,6
REPACE-50  TAB    10 S,4
REPACE-AF  TAB       10 SF,6
RESNER PLUS TAB,1
RESPIRA LS SYP     60ML,1
RESPIRA SYP      100ML,2
RESWAS SYP      120ML,3
RETINO A 0.25% OINT. 20GM,1
REVELOL-AM 25/5   10TAB,1
REVLAMER-400 TAB,1
REVLAMER-800 TAB,7
REXIDIN M FORTE GEL  15GM,1
RHUMASYL  OIL     100ML,1
RIBOFLAVINE  TAB   10 S,15
RICONIA LP  TABS   15 S,2
RIFAGUT 400   TAB  10 SF,1
RIFLUX FORTZ TAB 15 S,1
RIOMET OD  500mg  TAB  15 S,1
RIOMET OD 850MG     10 S,2
RIOMET-DUO 2 TAB   15 S,3
RIVOTRIL 0.5MG TAB,3
RL-INJ. 500ML,1
ROLES-20MG  TAB    15 SF,1
ROLES-D  CAP      10 SF,1
ROSEDAY 10 TAB,3
ROSEDAY A 10 TAB   10 S,6
ROSEDAY EZ TAB,2
ROSEDAY-5 TAB,2
ROSIFLEX TRIO CAP 14 S,1
ROSULESS-C 10 TAB,4
ROSULIP 10 TAB,1
ROSUMAC ASP 75 TAB 10 S,4
ROSUMAC F 10 TAB 10 SA,1
ROSUMAC-10 TAB,5
ROSUVAS CV 10 TAB 10S,1
ROSUVAS-10   TAB     15 SA,5
ROSUVAS-40 TAB  10 SA,3
ROSUVAS-D 10 TAB,2
ROSYCAP-5 TAB,2
ROTAHALER           1 S,1
ROTIN 5MG TAB 10 S,4
ROXIFENAC-SP TAB,22
ROXYLAC 150 TAB,1
ROZALET 20MG TAB,1
ROZAVEL 10MG       10 SA,2
ROZAVEL 5MG 10 S TAB,4
ROZFIRST 10 TAB,2
ROZUCOR 10MG TAB 15 S,1
ROZUCOR ASP-10 TAB  10 SF,3
ROZUCOR-F 10mg  TAB  10 SF,1
ROZUSTAT-10 TAB,1
S-ONAZOLE-DSR CAP,7
S-VOCITA PLUS      10 SA,2
SAAZ  DS  TAB        10 S,2
SAFEDICLO  CAP      10 SF,1
SAFEVIT D3 TAB***,1
SAFEVIT SYP 200ML,4
SAFEVIT TAB 15 S,1
SAFEVIT-CZ TAB,3
SALBAIR  TRANSHALER 250,1
SARIDON TAB     10 S,6
SARTEL - LN,1
SARTEL-20 TAB      15 SF,1
SARTEL-40  TAB     15 SF,2
SARTEL-80  TAB     15 SF,1
SAVOF OZ TAB 10,1
SAZO 500 TAB,1
SAZO-1000MG TAB,1
SCABIPED LOTION(L)  100ML,1
SCAVISTA-12 TAB,5
SEBIFIN 250MG TABS  15 S,2
SEBIFIN CREAM 30GM,1
SEBIFIN PLUS CREAM  15GM,1
SECALIA CREAM        50GM,1
SEDEROM TAB 10 S,1
SENQUEL-AD   MOUTH WASH  100ML,2
SENSICLAV-625 TAB,1
SENSODENT K PASTE    100GM,1
SENSODYNE FRESH GEL 75g,1
SERADIC AP TAB,1
SERADIC GEL         15 GM,2
SERADIC-P           10TAB,2
SERLIFT-25MG TABS   10 SBW,4
SERLIFT-50MG   TAB   10 SBN,3
SEROFLO 250 CFC FREE INHALAER,1
SERON TAB            10 S,6
SERTA 50 TAB 15 S,2
SERZEST 100  TAB   10 SB,2
SERZEST-25 MG TAB  10 SBY,2
SETOLAC 300 ER TAB,1
SEVISTA  TAB     10 SBOX,1
SEVISTA 60 TAB,2
SGF 110TAB 1PC,1
SGF 300 TAB(N),1
SGF 500 TAB 1PH,1
SGF GOLD POWDER 1PH,1
SHELCAL 500mg TAB   15 S,10
SHELCAL CT MAX CAP,2
SHELCAL HD TAB    15 S,1
SHINE-10 TAB         20 SF,2
SIGNOFLAM TAB     10 SBOX,2
SILODAL D 8MG KIT 10 S,1
SILODAL-D 4 CAP,1
SILOFAST D8 CAP 10 S,3
SILVEREX  IONIC  CREAM  10G,1
SINAREST  AF SYP    60ML,2
SINAREST NEW TAB,1
SIPHENE M TAB 30 S,1
SIPHENE-50MG  TAB    5 SF,3
SIRUS 300 GMS,1
SIZODON 1MG TAB     10 SF,2
SMARTINOR TAB,1
SMARTPAIN PLUS 10,1
SMYLE MOUTH GEL      10GM,1
SNOFENAC-P  TAB,1
SNORAB 20 TAB     10 SA,5
SNORAB-DSR CAP 15 S CAP,2
SOCRIL CAP           10 S,6
SODOSIS-500 TAB,1
SOFIBAR SYNDET BAR,2
SOFIDEW BABY MOIST. LOTION 100,1
SOFIDEW BABY SHAMPOO 75ML,1
SOFRAMYCIN CREAM    30GM,1
SOHA EYE DROPS 10ML,2
SOLTUS OD 200    10TAB,1
SOLVIN DECON TAB 15 S,1
SOLVIN NASAL SPRAY  20ML,1
SOLVIN-COLD  TAB   10 SA,2
SOMPRAZ 40 TAB 15 S,11
SOMPRAZ D 40 TAB,8
SONAXA NT 10 TAB,2
SORBILINE  SYP.      200ML,2
SORBITRATE  5MG TAB   50 S,5
SPASMONORM TAB 10 S,1
SPORIDEX 125 DT TAB   10 S,1
SPORIDEX CV 375+125 TAB,1
SPORIDEX CV 750+125 TAB,1
SRT - 25mg  TAB    10 SA,3
STALOPAM 10 MG TAB  10 SBP,2
STALOPAM PLUS TAB,1
STAMLO 2.5MG TAB  30 S,6
STAMLO-5 TAB 30 S,5
STAMLO-BETA TAB    15 S,3
STAMLO-T  TAB       10 SF,2
STARPRESS XL-50   15 S,2
STARPRESS-H 50 XL   10TAB,3
STATOR 10 TAB   15 SBW,1
STATOR ASP 75 TAB,2
STATPURE-20 TAB,5
STEMETIL MD TAB,8
STERNON G GEL        20GM,1
STERODIN INJ.         2ML,1
STILOZ-100 TAB,2
STIMULIV SYP.       200ML,1
STORVAS 10 TAB 15 S,4
STORVAS 40 MG 10 S ****,2
STORVAS 40MG TAB,2
STORVAS CV 20MG TAB 10 S,2
STORVAS-20 TAB,5
STORVAS-5mg TAB   15 SF,2
STUGERON 25MG TAB,1
SUCRAL O SYR.   200 ML,3
SUCRAL SYP 200ML,1
SULPITAC 200         10 S,1
SUMO L PLUS DS SYP 100ML,2
SUPERMET XL 50 TAB 15 S,2
SUPRA PLUS TAB,2
SUPRACAL- K2  TAB  10 SA,1
SUPRACAL-XT PLUS TAB  15 SBOX,1
SUPRADYN  TAB         15 S,5
SUPRAGENT LOTION 50ML,1
SUPRAGENT OINTMENT 15GM,1
SURBEX-XT TAB          15 S,2
SUSTEN 200   CAP   10 S,2
SUSTEN- 100  INJ.     AMP,3
SUVIDA              28 S,1
SWICH DROP 25MG 10ML,2
SWIFTGEL 30GM,1
SWITGLIM-M 2/1000 TAB,2
SYNCAPONE-100 TAB,2
SYNDOPA CR 250 TAB 10 S,6
SYNDOPA CR TAB       10 S,9
SYNDOPA PLUS TAB,12
SYNDOPA-110 TAB,1
SYNERVAL-CD3 TAB,6
SYNOCID SYP (L) 170ML,9
SYSCAN 150MG CAP     1 SA,2
SYSFOL ACTIVE TAB,1
T-BACT OINT 15GM,4
T-BACT OINTMENT     5GM,1
T-LET 40 TAB,2
TAKFA FORTE OINT 1% 10GM,1
TAKFA OINT 10GM,1
TAMDURA  CAP         10 SF,6
TAMSIN-D TAB,1
TAXIM O 200  TAB    10 S,2
TAXIM O FORTE SYP 60ML,1
TAZLOC 40MG  TAB    10 SF,4
TAZLOC 80MG     TAB   10 S,2
TAZLOC BETA 50 TAB  10 S,3
TAZLOC-AM 80 TAB,2
TEAR-DROPS EYE DROP 10ML,1
TECZINE 5MG TAB       10 S,5
TELDAWN 40 TAB 10 S,2
TELDAWN AM TAB 10 S,1
TELDAWN H TAB,3
TELDAY 40 MG TAB   15 S,2
TELEACT-AM  TAB    10 SF,1
TELEACT-D TAB    10 SA,2
TELEKAST-F  TAB  10 SA,1
TELEKAST-L TAB,1
TELELAK-40MG TAB 10 S,2
TELFIRST-AM TAB,3
TELISTA 40 TAB     15 SF,4
TELISTA 80 TAB      15 SF,2
TELISTA H 80 TAB      15 SF,1
TELISTA PLUS 20 TAB,2
TELMA  20  TAB   30 S,4
TELMA  40 TAB 30 S,6
TELMA - H  TAB       30 S,1
TELMA - H 80  TAB    15 S,1
TELMA 80 AM TAB 15 S,2
TELMA CT 40/12.5 TAB,2
TELMED CT40  10 S,1
TELMIKAA AM TAB 10 S,1
TELMIKIND 80MG      10TAB,1
TELMIKIND- 40 TAB     10 S,17
TELMIKIND-20MG      10 S,8
TELMIKIND-AM   TAB  10 S,13
TELMIKIND-H   TAB    10 S,3
TELMIKIND-H 80 TAB    10 S,1
TELPRES 40 TAB,2
TELPRES CT 40/6.25MG TAB,1
TELPRES LN 40 TAB,1
TELPRES MT 25MG TAB,2
TELSAR BETA 50 TAB,1
TELSAR- H   TAB   15 SA,2
TELVAS 3D TAB 10S,3
TELVAS CT 80 TAB,1
TEMSAN 40MG TAB 15 S,1
TEMSAN H TAB 15 S,1
TENDOCARE  FORTE  15S,1
TENELIVIO MF 500 TAB 10 S,3
TENGINOW M 1000 TAB 10 S,6
TENGLYN M 1000 TAB 15 S,6
TENGLYN M 500MG,4
TENIVA TAB,1
TENIVA-M FORTE TAB,2
TENIVA-M TAB,1
TENLIMAC 20 TAB 10 S,9
TENLIP M TAB,2
TENLIP-M FORTE TAB,2
TENOVATE M OINT.     15GM,1
TERBITOTAL TAB 7 S,2
TETRAFOL 7.5 TAB,1
TEXAKIND-MF         10TAB,1
THERMONOR SR 1000 TAB,2
THERMOSEAL RA GEL 100GM,1
THIOQUEST A4 TAB,1
THROMBOPHOB  GEL      20GM,3
THYRONORM 12.5    100 S,2
THYRONORM 25MG   100 S,2
THYRONORM 50MG   100 S,2
THYRONORM-88  TAB   100 S,1
THYROPAX-50 TAB 100 S,1
THYROX  25MG       100 S,1
THYROX  50MG        100 S,3
