Item Name,Quantity
KETOMED + SOAP 50GM,1
KETOROL DT TAB,5
KIDRICH-D3  DROPS  15ML.,2
KLM D3 NANO DROP 15ML,1
KOFAREST EXP     100ML,1
KOFLET SYP          100ML,1
KRACK CREAM          25GM,1
KUFRIL-D  SYP  100ML,1
KZ CREAM            30 GM,1
KZ LOTION            50ML,1
LABEBET-100  10 SF BOX,14
LACONEXT-100 TAB,1
LACTIHEP PLUS LIQUID 250ML,1
LAMITOR DT 25 TAB,1
LAMITOR OD 100 TAB,1
LAN 30MG CAP         10 S,3
LANOL-ER   TAB       10 S,1
LANTUS CARTRIDGE      3ML,2
LANTUS SOLOSTER 100IU   3ML,1
LANZOL JR 15MG  15TAB,1
LANZOL JR 30MG  10TAB,1
LAREGAB AT 10 TAB,2
LAREGAB NT TAB 10 S,1
LASILACTONE 50MG   10 S,2
LASIX  40mg  TAB    15 SF,4
LASIX INJ. 4ML,1
LATOCOM  EYE DROPS  2.5ML,1
LAVETA-M   TAB    10 SA,1
LAXIT SYP 200ML,2
LECOPE 5MG    TAB    10 SBW,1
LEFNO 10  TAB        10 SA,3
LEFNO 20 TAB       10 SA,1
LEMOLATE  GOLD TAB  10 S,1
LETROZ  2.5           5 S,4
LEUKOPLAST(BSN)    1/2,1
LEVERA-500    TAB   10 SBM,4
LEVERA-500MG TAB,4
LEVOCET-M TAB     10 SA,1
LEVOKAST-AX TAB,1
LEVOLIN  0.63MG     5 S,1
LEVOLIN  INHALER  1 S,1
LEVOLIN 0.63MG 2.5ML,35
LEVOLIN FREE INHALER 200MD,2
LEVOSIZ-5 TAB,2
LEZYNCET 5MG TAB   10 SBW,9
LIBOTRYP 12.5 TAB 30 S,1
LIBRAX TAB 20 S,2
LIBRIUM 10 TAB,1
LIMCEE TAB           15 S,10
LIOFEN 10MG  TAB  10 SBOX,2
LIPICURE 10 TAB,1
LIPICURE-20    15 S,2
LIPIKIND-10 TAB,4
LIPIKIND-40 TAB,1
LIPIKIND-CV 20 CAP,1
LIPIKIND-F  TAB   10 SF,2
LIPIROSE-10 TAB,1
LISTERINE COOL MINT 250ML,1
LISTERINE COOLMINT 80ML,1
LITRATE-K27 CAP 15 S,3
LIV 52 TAB          100 S,2
LIVOGEN CAPTAB   15 SBR,2
LIVOGEN Z TAB 15 S,1
LIZOKEF TAB 10 S,1
LIZOLID-600MG TAB  10 SF,3
LOBATE-GM NEO CREAM  15GM,2
LOBAZAM-10mg   TAB  10 SBW,7
LOBAZAM-5mg   TAB  10 SBW,1
LOCERYL CREAM      10GM,1
LOCULA TR EYE DROP 10ML,1
LOFTAIR INHALER 110/50M 1 S,2
LONAZEP 0.25MG TAB 15 S,3
LONAZEP 0.5  TAB     15S,3
LONAZEP MD 0.25mg 10 SF,2
LONAZEP MD 0.5mg     10 SF,5
LONAZEP MD 1 TAB,3
LONAZEP-1MG  TAB  10 SBOX,4
LOPAMIDE TAB         10 S,1
LOPRESS 0.5%     5ML,1
LORSAID-P 8MG TAB  10 SA,1
LOSAKIND-25 TAB    10 SA,1
LOSAR 50 TAB   15 S,4
LOSAR-H   TAB   15 SB,2
LOX-2% JELLY     30GM,2
LOXOF 500 TAB     10 SB,8
LULIBET CREAM 30GM,1
LULIDEX CREAM 20GM,1
LULIFIN CREAM       10GM,1
LULIFIN CREAM 30GM,1
LULIMAC CREAM 10GM,2
LUMENAC  10 SBOX,1
LUMIA 60K CAP,1
LUPISULIN-R CART.     3ML,1
LUPITUSS  SYP        100ML,6
LUPITUSS SF SYP. 100ML,1
LUTIVIT NF CAP  10 S  BOX,1
LYCAM-P TAB,34
MACBERY DROP,1
MACBERY GARGEL 150ML,1
MACBERY LS SYP,1
MACBERY SYP         100ML,7
MACBERY-XT          100ML,2
MACBRITE-D3 400IU DROP 15ML,1
MACFAST 650 TAB,2
MACPRED-8       10TAB,2
MACSART AM TAB,4
MACSART BETA 50 TAB,2
MACSART CL TAB,1
MACSART-40     10TAB,4
MACSART-H        10TAB,1
MACTOR- F   TAB   10 S,2
MACTOR-ASP-75 CAP 10 SF,6
MAHACEF-200  TAB   10 SA,1
MAHAGABA M OD,1
MARIHEAL TAB,1
MARTIFUR-MR  TAB    10 SBY,1
MASK,12
MAXMOIST ULTRA EYE DROP 10ML,1
MAXPRESS XL 25 TAB,3
MAXPRESS XL 50 TAB,2
MAXTRA    SYP         60ML,1
MAXTRA DROP          15ML,4
MAXTRA GARGLE 120ML,2
MAXTRA-S NASAL SPRAY,1
MAXVOID 8 TAB,2
MAXVOID-4 TAB 10 S,1
MEGALIS-20 TAB   4 SBOX,2
MEGANEURON OD PLUS   10 S,5
MELZAP MD 0.50 TAB,1
MELZAP-0.5 MD TAB    10 S,1
MENOHELP SYP,1
MEROTEC 1GR VAIL,11
MET XL 25 TAB,3
MET XL 50MG TAB,1
METACORTIL CREAM 10MG,1
METHERGIN TAB        10 S,1
METHYCOBAL  INJ       1ML,4
METLIN NT TAB,1
METMAX CAP,1
METOCARD-XL 50 TAB  10 S,1
METOSARTAN-25 TAB 10 SF,3
METOSARTAN-50 TAB 10 SF,7
METPURE XL- 25     10 S,1
METROGYL 400MG TAB 15 S,13
METROGYL IV INJ 100ML,3
METROGYL-ER TAB 10 S,4
METROHEX PLUS GEL 20GM,1
MIGON TAB  10 SF,1
MIGRABETA  PLUS  TAB  10 SA,2
MIGRAVAS-10mg  TAB  10 SBN,3
MILDY SHAMPOO     100ML,1
MILFLOX EYE DROP    10ML,1
MINIPRESS XL-5 TAB   30 SB,2
MIRAGO-50 TAB,1
MIRFAST 7.5 TAB,1
MIRTAZ 15MG TAB   10 SBY,6
MIRTAZ- 7.5 MG  TAB 10 SBY,4
MITRAVIT SYP 200ML,1
MMS-ST-2(1 12),3
MOBISWIFT-D  TAB   10 SF,3
MOMATE OINT          15GM,1
MOMOZ T CREAM 10GM,1
MONOCEF O CV 200 TAB,1
MONOTAX CV 200 TAB,1
MONOTRATE 10MG  10 SBB,2
MONOTRATE 20MG TAB   10 S,2
MONSTAR-L SUSP 60ML,1
MONTAIR-FX TAB,1
MONTAIR-LC TAB,4
MONTAIR-LC-KID TAB 10 SF,2
MONTEK AB TAB  10 SF,9
MONTEK BL TAB,1
MONTEK LC  TAB        10 SA,26
MONTEK LC KID TAB     10S,1
MONTEK-10mg   TAB   10 SF,1
MONTEMAC - L TAB    10 SA,8
MONTEMED-LC  TAB  10 SF,1
MONTEY L TAB 10 S,4
MONTICOPE-A TAB,3
MOOV  OINT      15GM,1
MOX 500MG CAP        15 S,3
MOX CLAV 625MG      10 S,7
MOX CLAV BD SYP 30ML,1
MOX CLAV DROPS       10ML,4
MOX CLAV DS SYP 457MG 30ML,2
MOX CV 1GM,1
MOX-CV 625 TAB 10 S BOX,1
MOXCLAV 457MG DS SYP 30ML,3
MOXICIP EYE DROP  5ML,3
MOXICIP EYE OINT      5GM,1
MOXIGRAM EYE DROPS   5ML,1
MOXIKIND CV 625 TAB 10 S ##,3
MOXOVAS 0.3MG      10S,3
MUCAINE GEL(MINT)  200ML,3
MUCINAC-600   TAB    10 SF,4
MUCOLITE DROPS       15ML,1
MULTIVITE GOLD CAP 15 S,1
MUMCAL TAB,1
MUMFER MAX TAB,1
MUSCODAC   GEL     30GM,2
MUSCODAC TAB         10 SB,3
MYOLAXIN D SPRAY     35GM,1
MYOLAXIN-D GEL       15GM,1
MYOSPAZ FORTE        10 S,1
MYOSPAZ TAB,2
N-VESTIN A TAB,2
N.SALINE   0.9%    100ML,2
NAN LO-LAC INFANT,1
NAN PRO (3)        500GM,1
NANO FAST 4X SOLUTION 30ML,2
NANOFAST  GEL     30GM,3
NAPROSYN 250MG    15 S,2
NAPROSYN-SR     10 S,1
NASIVION (BABY)DROPS  10ML,2
NASOCLEAR NASAL DROP 20 ML,3
NATRILIX-SR  TAB   10 SA,2
NATUROLAX POWDER    300GM,1
NAXDOM 500 TAB,2
NE-400   CAP,2
NEFROSAVE FORTE TAB 15 S,3
NEFROSAVE TAB 15 S,4
NEOGADINE ELIXIR   300ML,1
NEOPEPTINE SYP       60ML,1
NEOPEPTINE SYP      100ML,1
NEOPRIDE TOTAL,1
NEORELAX MR 8 TAB   10 SBB,6
NEOSPORIN-H OINT  5GM,1
NEPALACT-Z EYE DROP,1
NEPATRUST E/D 5ML,1
NEPCINAC EYE DROP 5ML,3
NERVMAX -SR 75MG 10 SBB,1
NERVOFIT CD3 TAB,1
NESTUM  S-1 (RICE),1
NEURICA NT TAB,4
NEURO D3 60K TAB,1
NEURO-G TAB,6
NEUROBION FORTE TAB,7
NEUROBION PLUS TAB,12
NEUROFIT FORTE     10TAB,1
NEW TRIGLUCORED FORTE 10 S,3
NEXITO  10   TAB    10 SBY,15
NEXITO  5MG   TAB    10 SBY,6
NEXITO-FORTE TAB  10 SF,12
NEXITO-PLUS  TAB       10 S,20
NEXONAC-SP TAB,8
NEXOVAS 10 TAB,1
NEXOVAS 20 TAB,4
NEXOVAS T TAB,1
NEXOVAS-5 TAB,2
NEXOVAS-O 40 TAB,2
NEXPRO IT CAPS     10 S,3
NEXPRO RD 40 CAP   10 SF,10
NEXPRO-20  TAB    15 SA,2
NEXPRO-40  TAB       15 SA,1
NICARDIA RETARD 10 TAB 15 S,1
NICARDIA-RETARD  20   15 S,3
NICOSTAR-5        20 S,2
NIDAGEN SR 200 TAB,2
NIKORAN-5MG TAB   20 S,10
NITROCONTIN 2.6MG    25 S,4
NITROSUN 5MG TAB     10 SB,3
NMF E CREAM 150GM,1
NMF-E   LOTION     200ML,1
NMF-E LOTION 120ML,1
NODOSIS TAB,2
NOOTROPIL SYP       100ML,1
NORFLOX 400MG TAB    10 S,1
NORMAXIN CC TAB,1
NORMAXIN- RT CAP  10 SF,1
NOVALE  BAR         75 GM,1
NOVASTAT 10mg TAB  15 SF,1
NOVIBEX-L SYP 200ML,3
NOVILIV DS SYP 225ML,3
NOVOFINE NEEDLE 0.25X6MM,8
NOWORM TAB     1 S,1
NUHENZ TAB,2
NULOC-D             10CAP,1
NUPENTA DSR CAP,3
NUPENTA-40  TAB     10 SA,10
NUROKIND D3 TAB    10 SA,3
NUROKIND GOLD  CAP  10 SBB,5
NUROKIND OD TAB   20 S,2
NUTRI SPASMIN SYP 200ML,2
NUTROLIN-B SYP 60ML,1
O-ANXIT 0.5 TAB           15 S,1
O2  TAB      10 S,8
OB-CAL 3 SACH.,1
OBIMET-SR 500 TAB   15 S,6
OF-200    TAB       10 S,1
OFLOMAC-200MG  TAB    10 S,1
OFPAN DROP 5ML,1
OFPAN OZ CREAM 15GM,2
OLEANZ PLUS TAB  10 SBY,1
OLEANZ RT20 TAB,1
OLEANZ-2.5MG TAB   10 SBY,2
OLMARK 40 TAB,2
OLMARK-A20     10TAB,1
OLMEDOX 40 TAB,3
OLMESAR A40MG TAB,1
OLMETIME-40 TAB,1
OLMEZEST AZ 20 TAB,3
OLMEZEST-40   TAB   10 SF,2
OLMEZEST-AM 40 TAB10 SF,3
OLSAR M 25 TAB,1
OLTHA 5 MG TAB,1
OLVANCE  20MG        10 S,2
OLVANCE AM 40MG TAB 10 S,3
OMEE 20MG CAP,1
OMEZ 20MG CAP 20 S,12
OMEZ- DSR  CAP      15 S,4
OMNACORTIL  DROP   10ML,3
OMNACORTIL  SYP.    60 ML,2
OMNACORTIL-10mg TAB  10 S,5
OMNACORTIL-5mg TAB   10 S,2
OMNI GEL         30GM,2
ONASOLONE-4 TAB,13
OOX   SYP  100ML,2
OOX DM SYP  100ML,3
ORCERIN 50MG TAB 10 SA,1
OROFER XT PLUS SUSP 200ML,1
OROFER XT TAB      10 S,4
ORS  (ORANGE)     21GM,3
ORS LEMON,1
ORS-L (LEMON)       200ML,1
ORVAS 10 TAB,2
ORVAS-FT  TAB         10 SF,1
ORYZA 50GM,1
OSKAR 20 MG   CAP       10 SA,1
OSTEOCARE TAB,1
OSTEOFIT HD TAB,1
OSTOCALCIUM PLUS TAB      30 S,1
OSTOCALCIUM SYP. 200ML,1
OTRIVIN FAST RELI 10ML,6
OTRIVIN MOISTURING PEAD 10ML,3
OVERZYME SYP,1
OXRA 10MG TAB,2
OXRAMET XR 10/1000 TAB,4
OXUM SPRAY NEW 100ML,1
P-250 TAB      10 S,1
P-40 TAB,1
P-500  TAB         15 S,2
P-650 TAB      10 S,5
P-ZOLE DSR     10CAP,4
P2 I- D  CAP         10 S,9
PACIMOL 500MG TAB 15 SBB,1
PACIMOL 650 TAB,4
PACIMOL ACTIVE TAB,4
PAN IV INJ 40MG,2
PAN-40MG TAB   15 S,20
PAN-D  CAP       15 S,12
PANBLOC D TAB,1
PANTA-40 TAB***,3
PANTACON DSR CAP,7
PANTAKIND DSR         10 S,1
PANTAKIND TAB,3
PANTAKIND-FLUX  CAP  10 S,1
PANTOCID - IT  CAP    10 SF,3
PANTOCID 40 TAB,5
PANTOCID- DSR   CAP   15 S,9
PANTODAC 40 TAB 15 S,5
PANTODAC DSR CAP 15 S,2
PANTOGARD -L CAP 10 S,1
PANTOP-40MG  TAB    15 S,1
PANTOP-D  CAP     10 S,1
PANTOROX D CAP,60
PANTOROX-40 TAB,40
PANZEL-DSR,7
PARACETONE TAB 10 S,2
PARASAFE 500 TAB     10 S,3
PARASAFE-650  TAB  10 SBOX,13
PAUSE  500mg   TAB  10 SA,4
PAUSE  INJ            5ML,1
PAXIDEP-CR-12.5      10 S,1
PBREN NT   TAB  10S,2
PENIDURE LA 12 INJ.,3
PENODEL TAB,3
PENTISAN-DSR CAP,6
PEPCARE SR CAP 10 S,1
PEPTARD 20MG TAB 15 S##,4
PEPTARD-D     CAP     10 SF,2
PEPTOCARMIN LIQ 200ML,1
PERKATIDINE TAB,3
PETRIL MD 0.25MG 10 S,1
PETRIL-BETA 20 TAB 10 SA,1
PHENADIC HOT GEL 30GM,2
PHENERGAN INJ   2ML,1
PHENSEDYL LR SYP 100ML,1
PICLIN SYP 150ML,5
PIOGLAR 15MG TAB,2
PIOGLAR-G 15+2 TAB 10 SB,3
PIOGLIT-7.5mg TAB 10 SBW,2
PIOZ-15  TAB     10 SB,1
PIOZ-7.5   TAB    10 SB,1
PLACIDA  TAB    10 S,4
PLACIDA PLUS TAB 10 SBB,2
POLYBION LC SYP 400ML,3
POLYBION-LC   SYP  250ML,1
POLYCLAV-625  TAB    10 SA,3
POLYPOD CV 200 DT,1
POLYPOD-200    TAB  10 SF,2
POTKLOR SYP         200ML,1
PRACTIN TAB          10 S,2
PRAMIPEX-0.5  TAB  10 SF,2
PRAZOPRESS XL 2.5 TAB,1
PRAZOPRESS XL 5 TAB 30 S,4
PRAZTAC D TAB 10 S,1
PRAZTAC-40 TAB,2
PRED-FORTE EYE DROP 10ML,3
PREDMET-16mg  TAB   10 S,4
PREGA NEWS CARD     1 S,1
PREGABA 75MG CAP  10 SBWR,1
PREGABA M 75 TAB,1
PREGABA-NT  TAB    10 SF,1
PREGABID 75 TAB,3
PREGALIN M 75 CAP  15 SA,4
PREGDOX TAB          10 S,3
PREGEB NT TAB,1
PREXOL SR 0.75 TAB,1
PRICHEK M1 FORTE,1
PRIMODIL-AT  TAB   10 S,6
PRODEP 10MG CAP   10 SBG,1
PROHANCE D VANILA 400GM,2
PROHANCE-MOM CHOCOLATE 400GM,2
PROLOMET T 50 TAB,1
PROLOMET XL 25  TAB   10 S,2
PROLOMET XL 50 TAB  10 S,6
PROLOMET-AM 50 TAB   10 SF,7
PROSAL-S CAP,1
PROTEKT CAP 10 S,76
PROTEKT-40 TAB,7
PROTHIADEN 25MG TAB 15 S,1
PROTINEX ORG. TIN(CHCO) 250GM,1
PROVIDAC CAP 14,2
PRUCROS 20MG TAB,2
PRUVICT 1 MG TAB 10 S,2
PULMOCLEAR TAB,1
PULSE OXIMETER(ROMSON) 1PC,1
PUNCH-DSR CAP 10 S,5
PYRIGESIC 1000M TAB,9
PYRIGESIC 500   TAB 10 S,1
PYRIGESIC 650 TAB,2
PYRIGESIC MR TAB,3
PYRIGESIC-A  TAB 10 SBO,1
QUITIBRUS SR 100 TAB,3
QUTAN - 100 MG     1X10 S,2
R-LOC  150 MG TAB   30 S,1
RA THERMOSEAL 100gm,3
RAB   20MG TAB    10 SF,2
RAB - D   CAP        10 SA,2
RABEKIND-20 TAB,3
RABEKIND-PLUS    TAB  10 SA,2
RABELOC-RD    CAP    10 SF,2
RABICIP-20          15 S,1
RABICOL DSR TAB,1
RABICRIS-DSR TAB 10 S,4
RABIPLUS-D CAP,2
RABIUM DSR TAB 15 S,1
RABLET 20 TAB 15 S,2
RABLET-D  CAP      10 SF,6
RABONIK- DSR CAP   15 S,8
RABROX-L TAB,1
RACIPER-D CAP,2
RAMISTAR 2.5 MG TAB 15 S,2
RANCIL 5 TAB 10 S,3
RANIDOM-RD  TAB    10 SF,1
RANOZEX  TAB    10 SBO,6
RANTAC  Inj.     5X2ML,7
RANTAC  SYP       100ML,2
RANTAC 150 TAB  30 S,24
RANTAC 300 TAB,6
RANTAC DOM TAB,5
RANTAC RD CAP,1
RAPICLAV 625 TAB,11
RAPILIF 8 TAB,1
RAVIER-20 TAB,2
RAZEL 5MG TAB,2
RAZEL F5 TAB,1
RAZO - D  CAP   15 SF,1
RAZO 20 TAB        15 SF,1
RCINEX 450MG CAP     10 S,4
RECLIDE-XR-60 TAB  14 SBW,1
RECLIMET   TAB      15 SBW,4
RECLIMET XR FORTE TAB,2
REFRESH TEARS EYE DROP  10ML,1
REGESTRONE TAB       10 S,5
REGLAN INJ            2ML,1
REJUNURON OD CAP    10 S,1
REMO MV 500 TAB,3
REMYLIN AX TAB,5
RENICOL EYE  DROP     5ML,1
REPACE-25  TAB       10 S,4
REPACE-50  TAB    10 S,4
REPACE-AF  TAB       10 SF,3
RESPIRA LS SYP     60ML,1
RESPIRA SYP      100ML,1
RESPIRA-D SYRUP    100ML,1
RESWAS SYP      120ML,2
REVELOL AM 25/5 TAB,1
REVELOL AM 50/5 TAB 10 S,2
REVELOL-XL 25  TAB  10 SA,1
REVIDOX-LB TAB,5
REVLAMER-800 TAB,9
REXFLORA Z CAP,1
REXIPRA LITE TAB,2
REXIPRA-5mg  TAB  10 SBW,4
RIBOFLAVINE  TAB   10 S,2
RICONIA  SILVER  TAB   15 S,1
RICONIA SYP 200ML,1
RIFAGUT  200 TAB     10 SF,1
RIFAGUT 400   TAB  10 SF,4
RIFLUX FORTZ TAB 15 S,5
RIOMET OD  500mg  TAB  15 S,1
RIOMET OD 850MG     10 S,2
RISDONE PLUS        10TAB,1
RIVOTRIL 0.25 TAB,2
RIVOTRIL 0.5MG TAB,1
RL-INJ. 500ML,3
ROBINAXOL-D TAB    10 SBO,2
ROLES-20MG  TAB    15 SF,1
ROLITEN 2MG TABS  10 S,1
ROMILAST(L)10   TAB 10 S,2
ROSEDAY 10 TAB,6
ROSEDAY A 10 TAB   10 S,6
ROSEDAY-5 TAB,1
ROSIFLEX TRIO CAP 14 S,1
ROSULESS-C 10 TAB,5
ROSUMAC ASP 75 TAB 10 S,5
ROSUMAC F 10 TAB 10 SA,2
ROSUMAC-10 TAB,2
ROSUVAS 5MG TAB 15 S,1
ROSUVAS CV 10 TAB 10S,2
ROSUVAS F-10 TAB,3
ROSUVAS-10   TAB     15 SA,6
ROSYCAP-F TAB,2
ROTIN 5MG TAB 10 S,2
ROXIFENAC-SP TAB,19
ROXNATE-M TAB,6
ROXYLAC 150 TAB,2
ROZALET-10 TAB,1
ROZAVEL 10MG       10 SA,3
ROZAVEL 5MG 10 S TAB,6
ROZAVEL-F 10  TAB  10 SF,4
ROZFIRST 10 TAB,3
ROZUCOR ASP 20 TAB 10 S,1
ROZUCOR ASP-10 TAB  10 SF,3
ROZUCOR-F 10mg  TAB  10 SF,2
ROZUSTAT-10 TAB,1
S-ONAZOLE-DSR CAP,10
S-VOCITA LS TAB 10 S,1
S-VOCITA PLUS      10 SA,1
SAAZ  DS  TAB        10 S,6
SAAZ  TAB          10 BOX,2
SAFEVIT D3 TAB***,6
SAFEVIT SYP 200ML,5
SAFEVIT TAB 15 S,5
SAFEVIT-CZ TAB,6
SARIDON TAB     10 S,1
SARTEL - LN,1
SARTEL-20 TAB      15 SF,1
SARTEL-40  TAB     15 SF,2
SAVKOF LS SYP 100ML,1
SAVLON FRESH SANITIZER 100ML,1
SCAVISTA-12 TAB,16
SEACOD CAP         100 S,1
SEBIFIN PLUS CREAM  15GM,1
SEBOWASH SHAMPOO    100ML,1
SEDEROM TAB 10 S,3
SENQUEL-AD   MOUTH WASH  100ML,2
SENSICLAV-625 TAB,1
SENSIVAL-25 TAB  10 SBB,2
SENSODENT KF(L)    100GM,1
SENSODYNE FRESH GEL 75g,2
SERADIC MR         1X10 S,1
SERLIFT-100MG   TAB   10 SB,1
SERLIFT-25MG TABS   10 SBW,3
SEROFLO  250  INHALER,1
SEROFLO 250 SYNCHRO BREA,1
SERON TAB            10 S,6
SERTA 50 TAB 15 S,2
SERZEST 100  TAB   10 SB,3
SERZEST-25 MG TAB  10 SBY,3
SGF GOLD POWDER 1PH,2
SHELCAL 500mg TAB   15 S,14
SHELCAL CT MAX CAP,1
SHELCAL HD TAB    15 S,1
SHELCAL XT TAB 15 S,1
SHINE-10 TAB         20 SF,1
SIBELIUM 10MG TAB 30 S,2
SIDOSE TAB,1
SIGNOFLAM TAB     10 SBOX,2
SIGNOFLAM TH4 TAB,1
SIGNOFLAM TH8 TAB,2
SILODAL-D 8,2
SILOTIME-D CAP,3
SINAREST NEW TAB,2
SITCOM  TAB      7 SB,1
SIZODON 1MG TAB     10 SF,3
SIZODON 2MG TAB  10 SF,3
SIZODON- PLUS  TAB  10 SBW,6
SMARTPAIN PLUS 10,3
SN-15 PLUS TAB,2
SNORAB 20 TAB     10 SA,4
SNORAB-DSR CAP 15 S CAP,3
SOCRIL CAP           10 S,2
SOFIBAR SYNDET BAR,1
SOFIDEW BABY MASSAGE OIL 100ML,1
SOFRAMYCIN CREAM    30GM,1
SOFTERON CAP     15 S,1
SOFTOVAC (SF) POWDER*** 100GM,1
SOFTOVAC POWDFER**   100GM,1
SOFTOVAC SF POWDER 250GM,3
SOHA EYE DROPS 10ML,2
SOLSPRE NASAL SPRAY 100UN,1
SOLTUS OD 200    10TAB,3
SOLVIN-COLD  TAB   10 SA,6
SOMPRAZ - IT CAP     10 SF,2
SOMPRAZ 40 TAB 15 S,7
SOMPRAZ D 20 TAB,3
SOMPRAZ D 40 TAB,13
SOMPRAZ L CAP  10 SBOX,3
SONAXA 50MG CAP,2
SORBIDIOL-150 TAB  10 SBW,2
SORBITRATE  5MG TAB   50 S,5
SOVENTUS JR.  SYP    60ML,1
SPENZO-0.5 TAB    10 SF,3
SPORIDEX 500MG CAP   10 S,2
SPORIDEX AF 375MG    10 S,1
SPORIDEX CV 750+125 TAB,1
STABLON TAB       10 SF,2
STALOPAM PLUS TAB,2
STAMLO 2.5MG TAB  30 S,8
STAMLO-5 TAB 30 S,10
STAMLO-BETA TAB    15 S,1
STARPRESS XL-50   15 S,2
STATOR 10 TAB   15 SBW,2
STATOR ASP 75 TAB,2
STATPURE 10 TAB,7
STATPURE-20 TAB,1
STEMETIL INJ. 1ML,2
STEMETIL MD TAB,8
STEP UP DROP      15ML,1
STERNON G GEL        20GM,1
STERODIN INJ.         2ML,1
STIFEASE PLUS TAB,1
STIFFCUT-150 TAB,2
STORVAS 10 TAB 15 S,16
STORVAS 40 MG 10 S ****,4
STORVAS 40MG TAB,1
STORVAS CV 20MG TAB 10 S,4
STORVAS-20 TAB,4
STROCIT PLUS      10 S,2
SUCRAL MU CREAM 10GM,1
SUCRAL O SYR.   200 ML,2
SUCRAL SUSPENSION  200ML,2
SUCRAL-ANO  CREAM    20GM,4
SUFRATE TP OINT 15GM,1
SUGAR FREE GOLD     500 S,1
SULPITAC 100         10 S,2
SUMO L 100 DROP    15ML,1
SUMO TAB    15 SB,1
SUMO-L 250MG DS SYP 60ML,1
SUPRA PLUS TAB,2
SUPRADYN  TAB         15 S,9
SUPRAGENT  CREAM  15GM,1
SURBEX-XT TAB          15 S,1
SURFAZ SN CREAM 10 GM,1
SUSTEN SR 200 TAB  10 SBOX,1
SUTHOL LOTION 100ML,2
SWICH DROP 25MG 10ML,1
SWITGLIM-M 2/1000 TAB,2
SYNCAPONE-100 TAB,4
SYNDOPA CR TAB       10 S,6
SYNDOPA PLUS TAB,13
SYNDOPA-110 TAB,1
SYNERTAB 10 S,1
SYNERVAL-CD3 TAB,8
SYNOCID SYP (L) 170ML,8
SYSFOL ACTIVE TAB,1
T-LET 40 TAB,2
TACROZ FORTE  0.1%OINT 10GM,2
TAMDURA  CAP         10 SF,3
TAXIM O FORTE SYP 60ML,1
TAYO 60K TAB,1
TAZLOC 40MG  TAB    10 SF,5
TAZLOC 80MG     TAB   10 S,2
TAZLOC BETA 50 TAB  10 S,5
TAZLOC-AM 80 TAB,3
TAZLOC-CT 40mg TAB 10 SF,1
TEAR-DROPS EYE DROP 10ML,1
TECZINE 10MG TAB 15 SB,2
TECZINE 5MG TAB       10 S,2
TELDAY 40 MG TAB   15 S,2
TELEACT-D TAB    10 SA,1
TELEKAST-F  TAB  10 SA,1
TELEKAST-L TAB,1
TELISTA 40 TAB     15 SF,2
TELISTA 80 TAB      15 SF,1
TELMA  20  TAB   30 S,5
TELMA  40 TAB 30 S,5
TELMA  80 TAB        15 S,1
TELMA - H  TAB       30 S,4
TELMA - H 80  TAB    15 S,3
TELMA AM TAB,2
TELMED B 50,1
TELMED-40   TAB      10 SF,2
TELMIKAA AM TAB 10 S,4
TELMIKIND 80MG      10TAB,1
TELMIKIND AM 80 TAB,2
TELMIKIND- 40 TAB     10 S,12
TELMIKIND-20MG      10 S,7
TELMIKIND-AM   TAB  10 S,8
TELMIKIND-AMH TAB  10 S,2
TELMIKIND-H   TAB    10 S,2
TELMIKIND-H 80 TAB    10 S,1
TELMINORM-40        10 S,1
TELPRES 40 TAB,2
TELPRES CT 40/12.5 TAB,1
TELPRES CT 40/6.25MG TAB,2
TELSAR CH 40/12.5 TAB,3
TELSAR- H   TAB   15 SA,2
TELVAS - AM       10 SF,1
TELVAS-CT 40 TAB,1
TELX-40 TAB,1
TEMSAN 40MG TAB 15 S,2
TEMSAN H TAB 15 S,2
TENALI M 500MG   10S,1
TENELIVIO MF 500 TAB 10 S,3
TENGINOW M 1000 TAB,3
TENGINOW M 1000 TAB 10 S,1
TENGINOW M 500 TAB 10 S,1
TENGLYN M 1000 TAB 15 S,4
TENGLYN M 500MG,3
TENIGLY-M TAB,1
TENIVA TAB,2
TENIVA-M FORTE TAB,4
TENIVA-M TAB,2
TENLIMAC 20 TAB 10 S,6
TENLIP M TAB,1
TENLIP-M FORTE TAB 10 S,2
TENOVATE  OINT       15GM,1
TENOVATE SKIN CREAM  30GM,2
TERBEST TAB          7 S,2
TETMOSOL SOAP   75GM,1
TGLIP-M 1000 TAB,1
THERMOSEAL REPAIR 100GM,1
THREPTIN DISKETTES(P)275G.,1
THROMBOPHOB  GEL      20GM,1
THYRONORM  62.5 TAB 120 S,2
THYRONORM 100MG  100 S,1
THYRONORM 25MG   100 S,2
THYRONORM 50MG   100 S,1
THYRONORM-75   TAB  120 S,1
THYRONORM-88  TAB   100 S,2
THYROX  75  TAB     100 S,2
THYROX 100MG      100 S,1
THYROX 12.5  TAB,1
THYROX 75MG       30TAB,1
THYROX-200 TAB 100 S,1
TIBROLIN-D TAB,1
TIDE 20 TABS      10 S,3
TIDE PLUS 10 TAB  10 S,3
TIDE-10 TAB     10 SBOX,5
TIDE-5  TAB      10 SBOX,14
TIDOMET PLUS TAB     10 S,3
TIGATEL 40 TAB,1
TIGATEL 80 TAB,2
TIGOTRET CREAM 10GM,4
TIMZID MR TAB,1
TIOMIST INHALAR,1
TIOVA   INHALER,1
